Tempo(s)	Deformação(mm)	Força(N)
0.016667 	-0.0001068 	1165.2 
0.51667 	-0.0001068 	1165.2 
1.0167 	-0.0001068 	1498.1 
1.5167 	-0.0002136 	1664.6 
2.0167 	-0.0002136 	1664.6 
2.5167 	-0.0002136 	1664.6 
3.0167 	-0.0003204 	1831.0 
3.5167 	-0.0005341 	1997.5 
4.0167 	-0.0004273 	2330.4 
4.2833 	0.00000 	2829.8 
4.5667 	0.00031985 	3495.6 
4.7333 	0.00074633 	3662.0 
5.0500 	0.0011728 	4161.4 
5.3667 	0.0015993 	4494.3 
5.6500 	0.0020257 	4993.7 
6.0000 	0.0024522 	5326.6 
6.3167 	0.0022390 	5992.4 
6.3333 	0.00021324 	5826.0 
6.5833 	0.00063971 	6158.9 
6.8333 	0.0010662 	6325.4 
7.1000 	0.0014927 	6824.7 
7.2667 	0.0019191 	7157.6 
7.5167 	0.0023456 	7324.1 
7.8167 	0.0027721 	7823.5 
8.0500 	0.0031985 	7989.9 
8.3000 	0.0036250 	8489.3 
8.5500 	0.0040515 	8655.8 
8.8167 	0.0044780 	9155.1 
9.0667 	0.0049044 	9321.6 
9.3000 	0.0053309 	9654.5 
9.5833 	0.0057574 	9820.9 
9.9500 	0.0060772 	10487 
10.217 	0.0065037 	10653 
10.483 	0.0069302 	10986 
10.783 	0.0073566 	11153 
11.083 	0.0077831 	11652 
11.350 	0.0082096 	11818 
11.617 	0.0086361 	12151 
11.933 	0.0090625 	12484 
12.267 	0.0094890 	12817 
12.567 	0.0099155 	13150 
12.850 	0.010342 	13483 
13.217 	0.010768 	13816 
13.600 	0.011195 	14149 
14.017 	0.011621 	14482 
14.417 	0.012048 	14815 
14.833 	0.012474 	15148 
15.133 	0.012901 	15480 
15.367 	0.013327 	15813 
15.600 	0.013754 	16146 
15.833 	0.014180 	16479 
16.050 	0.014607 	16812 
16.333 	0.015033 	17145 
16.617 	0.015460 	17478 
16.867 	0.015886 	17811 
17.117 	0.016313 	17977 
17.383 	0.016739 	18310 
17.617 	0.017166 	18643 
17.817 	0.017592 	18810 
18.067 	0.018018 	18976 
