Tempo(s)	Deformação(mm)	Força(N)
92.983 	0.0087427 	7989.9 
93.483 	0.0083162 	7490.6 
93.883 	0.0078897 	7324.1 
94.167 	0.0075699 	6658.3 
94.517 	0.0071434 	6491.8 
94.867 	0.0067169 	6325.4 
95.233 	0.0063971 	5659.5 
95.567 	0.0059706 	5326.6 
95.967 	0.0055441 	5160.2 
96.400 	0.0051177 	4660.8 
96.817 	0.0046912 	4327.9 
97.183 	0.0042647 	3995.0 
97.633 	0.0038383 	3662.0 
98.033 	0.0034118 	3329.1 
98.450 	0.0029853 	2996.2 
98.900 	0.0025588 	2663.3 
99.400 	0.0022390 	2330.4 
99.900 	0.0019191 	2330.4 
100.40 	0.0019191 	2330.4 
100.90 	0.0018125 	2163.9 
101.40 	0.0015993 	1997.5 
101.90 	0.0015993 	1997.5 
102.40 	0.0014927 	1831.0 
102.90 	0.0013860 	1831.0 
103.40 	0.0013860 	1831.0 
103.90 	0.0012794 	1831.0 
104.40 	0.0011728 	1831.0 
104.90 	0.0011728 	1664.6 
105.40 	0.0010662 	1498.1 
105.90 	0.0010662 	1498.1 
106.40 	0.00095956 	1498.1 
106.90 	0.00095956 	1498.1 
107.40 	0.00085294 	1498.1 
107.90 	0.00085294 	1498.1 
108.40 	0.00085294 	1331.7 
108.90 	0.00085294 	1331.7 
109.40 	0.00085294 	1331.7 
109.90 	0.00074633 	1331.7 
110.40 	0.00074633 	1331.7 
110.90 	0.00074633 	1331.7 
111.40 	0.00074633 	1165.2 
111.90 	0.00074633 	1165.2 
112.40 	0.00074633 	1165.2 
112.90 	0.00074633 	1165.2 
113.40 	0.00063971 	1165.2 
113.90 	0.00063971 	1165.2 
114.40 	0.00063971 	1165.2 
114.90 	0.00031985 	1165.2 
115.40 	0.00031985 	1165.2 
115.90 	0.00031985 	1165.2 
116.40 	0.00031985 	1165.2 
116.90 	0.00031985 	1165.2 
117.40 	0.00021324 	1165.2 
117.90 	0.00021324 	1165.2 
118.40 	0.00031985 	1165.2 
118.90 	0.00021324 	1165.2 
119.40 	0.00021324 	1165.2 
119.90 	0.00021324 	1165.2 
120.40 	0.00031985 	1331.7 
120.90 	0.00021324 	1165.2 
121.40 	0.00021324 	1165.2 
121.90 	0.00021324 	1165.2 
122.40 	0.00031985 	1165.2 
122.90 	0.00031985 	1165.2 
123.40 	0.00021324 	1165.2 
123.90 	0.00031985 	1165.2 
124.40 	0.00021324 	1165.2 
124.90 	0.00021324 	1165.2 
125.40 	0.00021324 	1165.2 
125.90 	0.00021324 	1331.7 
126.40 	0.00021324 	1165.2 
126.90 	0.00021324 	1165.2 
127.40 	0.00021324 	1165.2 
127.90 	0.00021324 	1165.2 
128.40 	0.00010662 	1165.2 
128.90 	0.00021324 	1165.2 
129.40 	0.00021324 	1331.7 
129.90 	0.00021324 	1165.2 
130.40 	0.00021324 	1165.2 
130.90 	0.00010662 	1331.7 
131.40 	0.00021324 	1165.2 
131.90 	0.00021324 	1165.2 
132.40 	0.00010662 	1165.2 
132.90 	0.00010662 	1165.2 
133.40 	0.00021324 	1165.2 
133.90 	0.00010662 	1165.2 
134.40 	0.00021324 	1165.2 
134.90 	0.00021324 	1165.2 
135.40 	0.00010662 	1331.7 
135.90 	0.00021324 	1165.2 
136.40 	0.00010662 	1165.2 
136.90 	0.00021324 	1165.2 
137.40 	0.00010662 	1165.2 
137.90 	0.00010662 	1165.2 
138.40 	0.00021324 	1165.2 
138.90 	0.00010662 	1165.2 
139.40 	0.00010662 	1165.2 
139.90 	0.00010662 	1165.2 
140.40 	0.00010662 	1165.2 
140.90 	0.00010662 	1165.2 
141.40 	0.00010662 	1165.2 
141.90 	0.00010662 	1165.2 
142.40 	0.00010662 	1165.2 
142.90 	0.00010662 	1165.2 
143.40 	0.00021324 	1165.2 
143.90 	0.00010662 	1165.2 
144.40 	0.00010662 	1165.2 
144.90 	0.00021324 	1331.7 
145.40 	0.00010662 	1165.2 
145.90 	0.00010662 	1165.2 
146.40 	0.00021324 	1165.2 
146.90 	0.00010662 	1165.2 
147.40 	0.00010662 	1165.2 
147.90 	0.00010662 	1165.2 
148.40 	0.00010662 	1165.2 
148.90 	0.00010662 	1165.2 
149.40 	0.00021324 	1165.2 
149.90 	0.00010662 	1165.2 
150.40 	0.00010662 	1165.2 
150.90 	0.00010662 	1165.2 
151.40 	0.00010662 	1165.2 
151.90 	0.00010662 	1165.2 
152.40 	0.00010662 	1165.2 
152.90 	0.00010662 	1165.2 
153.40 	0.00021324 	1165.2 
153.90 	0.00010662 	1165.2 
154.40 	0.00010662 	1165.2 
154.90 	0.00010662 	1165.2 
155.40 	0.00010662 	1165.2 
155.90 	0.00010662 	1165.2 
156.40 	0.00010662 	1165.2 
156.90 	0.00010662 	1165.2 
157.40 	0.00010662 	1165.2 
157.90 	0.00010662 	1165.2 
158.40 	0.00010662 	1165.2 
158.90 	0.00010662 	1165.2 
159.40 	0.00010662 	1165.2 
159.90 	0.00010662 	998.74 
160.40 	0.00010662 	1165.2 
160.90 	0.00010662 	1165.2 
161.40 	0.00010662 	1165.2 
161.90 	0.00010662 	1165.2 
162.40 	0.00010662 	1498.1 
162.90 	0.00021324 	1664.6 
163.40 	0.00031985 	1831.0 
163.88 	0.00074633 	2330.4 
164.32 	0.0011728 	2663.3 
164.75 	0.0015993 	2996.2 
165.20 	0.0020257 	3329.1 
165.70 	0.0023456 	3828.5 
166.20 	0.0025588 	3828.5 
166.70 	0.0028787 	4161.4 
