Tempo(s)	Deformação(mm)	Força(N)
0.016667 	-0.0001068 	499.37 
0.51667 	-0.0001068 	665.83 
1.0167 	-0.0001068 	832.28 
1.5167 	0.00000 	1165.2 
2.0167 	0.00010662 	1498.1 
2.5167 	0.00021324 	1997.5 
3.0167 	0.00021324 	2330.4 
3.4833 	0.00053309 	2996.2 
3.9833 	0.00063971 	3329.1 
4.4833 	0.00085294 	3995.0 
4.9833 	0.00095956 	4327.9 
5.3833 	0.00095956 	4993.7 
5.8500 	0.0010662 	5659.5 
6.2833 	0.0011728 	6325.4 
6.7833 	0.0012794 	6824.7 
7.2667 	0.0013860 	7490.6 
7.7667 	0.0014927 	7823.5 
8.1500 	0.0014927 	8489.3 
8.6500 	0.0017059 	8822.2 
9.1333 	0.0017059 	9488.0 
9.6333 	0.0019191 	9987.4 
10.133 	0.0020257 	10487 
10.633 	0.0021324 	10986 
11.133 	0.0022390 	11486 
11.600 	0.0023456 	12151 
12.100 	0.0025588 	12484 
12.600 	0.0026655 	12984 
13.100 	0.0027721 	13483 
13.600 	0.0028787 	13816 
14.100 	0.0028787 	14149 
14.600 	0.0030919 	14648 
14.883 	0.0030919 	15314 
15.333 	0.0033052 	15980 
15.833 	0.0036250 	16479 
16.333 	0.0036250 	17145 
16.833 	0.0038383 	17644 
17.333 	0.0039449 	18144 
17.833 	0.0039449 	18810 
18.333 	0.0041581 	19309 
18.833 	0.0043713 	19808 
19.333 	0.0045846 	20308 
19.833 	0.0045846 	20807 
20.333 	0.0046912 	21140 
20.833 	0.0047978 	21639 
21.300 	0.0051177 	22305 
21.800 	0.0051177 	22638 
22.300 	0.0051177 	23137 
22.800 	0.0053309 	23137 
23.300 	0.0053309 	23304 
23.800 	0.0052243 	23304 
24.300 	0.0053309 	23304 
24.800 	0.0053309 	23304 
25.300 	0.0052243 	23137 
25.800 	0.0053309 	23137 
26.300 	0.0052243 	23304 
26.800 	0.0053309 	23304 
27.300 	0.0053309 	23304 
27.800 	0.0052243 	23304 
28.300 	0.0054375 	23304 
28.800 	0.0054375 	23304 
29.300 	0.0053309 	23304 
29.800 	0.0054375 	23470 
30.300 	0.0053309 	23304 
30.800 	0.0053309 	23304 
31.300 	0.0053309 	23304 
31.800 	0.0053309 	23304 
32.300 	0.0053309 	23304 
32.800 	0.0053309 	23470 
33.300 	0.0054375 	23470 
33.800 	0.0052243 	23304 
34.300 	0.0052243 	23137 
34.800 	0.0053309 	23304 
35.300 	0.0053309 	23137 
35.800 	0.0053309 	23304 
36.300 	0.0054375 	23304 
36.800 	0.0053309 	23304 
37.300 	0.0052243 	23304 
37.800 	0.0053309 	23304 
38.300 	0.0053309 	23304 
38.800 	0.0052243 	23304 
39.300 	0.0053309 	23470 
39.800 	0.0054375 	23304 
40.300 	0.0052243 	23304 
40.800 	0.0053309 	23304 
41.300 	0.0053309 	23470 
41.800 	0.0053309 	23304 
42.300 	0.0052243 	23304 
42.800 	0.0053309 	23304 
43.300 	0.0054375 	23304 
43.800 	0.0052243 	23304 
44.300 	0.0052243 	23304 
44.800 	0.0052243 	23304 
45.300 	0.0053309 	23304 
45.800 	0.0053309 	23470 
46.300 	0.0053309 	23470 
46.800 	0.0054375 	23470 
47.300 	0.0053309 	23304 
47.800 	0.0053309 	23470 
48.300 	0.0052243 	23304 
48.800 	0.0053309 	23304 
49.300 	0.0054375 	23304 
49.800 	0.0053309 	23304 
50.300 	0.0052243 	23304 
50.800 	0.0052243 	23137 
51.300 	0.0052243 	23304 
51.800 	0.0053309 	23304 
52.300 	0.0053309 	23304 
52.800 	0.0053309 	23470 
53.300 	0.0053309 	23304 
53.800 	0.0053309 	23137 
54.300 	0.0053309 	23304 
54.800 	0.0053309 	23304 
55.300 	0.0053309 	23304 
55.800 	0.0053309 	23304 
56.300 	0.0053309 	23304 
56.800 	0.0052243 	23304 
57.300 	0.0052243 	23304 
57.800 	0.0052243 	23304 
58.300 	0.0053309 	23304 
58.800 	0.0053309 	23304 
59.300 	0.0053309 	23304 
59.800 	0.0053309 	23304 
60.300 	0.0052243 	23304 
60.800 	0.0053309 	23304 
61.300 	0.0054375 	23304 
61.800 	0.0053309 	23304 
62.300 	0.0052243 	23304 
62.800 	0.0053309 	23304 
63.300 	0.0053309 	23304 
63.800 	0.0052243 	23304 
64.300 	0.0053309 	23304 
64.800 	0.0054375 	23470 
65.300 	0.0052243 	23304 
65.800 	0.0052243 	23304 
66.300 	0.0051177 	23304 
66.800 	0.0052243 	23304 
67.300 	0.0052243 	23304 
67.800 	0.0053309 	23304 
68.300 	0.0054375 	23304 
68.800 	0.0053309 	23304 
69.300 	0.0053309 	23304 
69.800 	0.0053309 	23304 
70.300 	0.0052243 	23137 
70.800 	0.0052243 	23304 
71.300 	0.0052243 	23304 
71.800 	0.0052243 	23304 
72.300 	0.0053309 	23304 
72.800 	0.0053309 	23470 
73.300 	0.0053309 	23304 
73.800 	0.0053309 	23304 
74.300 	0.0053309 	23304 
74.800 	0.0053309 	23470 
75.300 	0.0052243 	23304 
75.800 	0.0052243 	23304 
76.300 	0.0052243 	23304 
76.800 	0.0053309 	23304 
77.300 	0.0053309 	23304 
77.800 	0.0053309 	23470 
78.300 	0.0052243 	23304 
78.800 	0.0052243 	23304 
79.300 	0.0052243 	23304 
79.800 	0.0052243 	23304 
80.300 	0.0052243 	23137 
80.800 	0.0052243 	23304 
81.300 	0.0052243 	23304 
81.800 	0.0052243 	23470 
82.300 	0.0052243 	23304 
82.800 	0.0051177 	23137 
83.300 	0.0050111 	22638 
83.767 	0.0050111 	21972 
84.267 	0.0049044 	21306 
84.767 	0.0046912 	20807 
85.267 	0.0044780 	20141 
85.767 	0.0044780 	19808 
86.217 	0.0041581 	19143 
86.717 	0.0040515 	18810 
87.217 	0.0040515 	18144 
87.717 	0.0039449 	17644 
88.217 	0.0037316 	17312 
88.583 	0.0035184 	16646 
89.083 	0.0034118 	16313 
89.583 	0.0034118 	15813 
90.083 	0.0031985 	15480 
90.583 	0.0030919 	15148 
91.083 	0.0030919 	14815 
