Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	166.46 
0.51667 	0.00000 	166.46 
1.0167 	0.00010662 	499.37 
1.5167 	0.00010662 	832.28 
2.0167 	0.00021324 	1165.2 
2.5167 	0.00021324 	1331.7 
3.0167 	0.00021324 	1331.7 
3.5167 	0.00031985 	1664.6 
3.8833 	0.00042647 	2330.4 
4.3833 	0.00053309 	2829.8 
4.8833 	0.00063971 	3162.7 
5.3833 	0.00074633 	3495.6 
5.8833 	0.00063971 	3329.1 
6.3833 	0.00074633 	3828.5 
6.7667 	0.00085294 	4494.3 
7.2667 	0.0010662 	4827.2 
7.5500 	0.0011728 	5493.1 
7.8833 	0.0013860 	6158.9 
8.2500 	0.0014927 	6824.7 
8.6333 	0.0015993 	7490.6 
9.0500 	0.0018125 	8156.4 
9.4500 	0.0020257 	8822.2 
9.8667 	0.0021324 	9488.0 
10.367 	0.0023456 	9987.4 
10.733 	0.0024522 	10653 
11.233 	0.0025588 	10986 
11.583 	0.0026655 	11652 
12.083 	0.0027721 	12151 
12.583 	0.0029853 	12651 
13.067 	0.0030919 	13317 
13.567 	0.0031985 	13649 
14.067 	0.0033052 	13982 
14.567 	0.0033052 	14315 
15.067 	0.0034118 	14648 
15.450 	0.0035184 	15314 
15.867 	0.0037316 	15980 
16.317 	0.0038383 	16646 
16.800 	0.0040515 	17312 
17.300 	0.0041581 	17811 
17.800 	0.0042647 	18144 
18.133 	0.0043713 	18810 
18.633 	0.0044780 	19143 
19.133 	0.0045846 	19642 
19.633 	0.0046912 	20141 
20.133 	0.0047978 	20474 
20.567 	0.0050111 	21140 
21.050 	0.0051177 	21806 
21.550 	0.0053309 	22305 
22.050 	0.0053309 	22805 
22.550 	0.0054375 	23137 
23.050 	0.0055441 	23137 
23.550 	0.0055441 	23304 
24.050 	0.0055441 	23304 
24.550 	0.0055441 	23304 
25.050 	0.0055441 	23137 
25.550 	0.0055441 	23304 
26.050 	0.0055441 	23304 
26.550 	0.0055441 	23304 
27.050 	0.0055441 	23304 
27.550 	0.0055441 	23304 
28.050 	0.0055441 	23304 
28.550 	0.0055441 	23470 
29.050 	0.0055441 	23470 
29.550 	0.0054375 	23304 
30.050 	0.0055441 	23304 
30.550 	0.0055441 	23304 
31.050 	0.0055441 	23470 
31.550 	0.0055441 	23304 
32.050 	0.0055441 	23304 
32.550 	0.0055441 	23304 
33.050 	0.0055441 	23304 
33.550 	0.0054375 	23304 
34.050 	0.0055441 	23304 
34.550 	0.0055441 	23304 
35.050 	0.0055441 	23304 
35.550 	0.0055441 	23304 
36.050 	0.0055441 	23137 
36.550 	0.0055441 	23304 
37.050 	0.0055441 	23304 
37.550 	0.0055441 	23470 
38.050 	0.0055441 	23304 
38.550 	0.0055441 	23304 
39.050 	0.0055441 	23304 
39.550 	0.0055441 	23304 
40.050 	0.0055441 	23304 
40.550 	0.0055441 	23304 
41.050 	0.0055441 	23304 
41.550 	0.0055441 	23304 
42.050 	0.0055441 	23304 
42.550 	0.0055441 	23304 
43.050 	0.0055441 	23304 
43.550 	0.0055441 	23137 
44.050 	0.0055441 	23304 
44.550 	0.0055441 	23304 
45.050 	0.0055441 	23304 
45.550 	0.0055441 	23137 
46.050 	0.0055441 	23304 
46.550 	0.0055441 	23470 
47.050 	0.0055441 	23470 
47.550 	0.0055441 	23304 
48.050 	0.0055441 	23304 
48.550 	0.0055441 	23470 
49.050 	0.0055441 	23470 
49.550 	0.0054375 	23304 
50.050 	0.0055441 	23304 
50.550 	0.0055441 	23304 
51.050 	0.0055441 	23304 
51.550 	0.0054375 	23304 
52.050 	0.0055441 	23304 
52.550 	0.0055441 	23304 
53.050 	0.0055441 	23304 
53.550 	0.0055441 	23304 
54.050 	0.0055441 	23137 
54.550 	0.0055441 	23304 
55.050 	0.0055441 	23304 
55.550 	0.0055441 	23304 
56.050 	0.0055441 	23304 
56.550 	0.0055441 	23137 
57.050 	0.0055441 	23304 
57.550 	0.0055441 	23304 
58.050 	0.0055441 	23137 
58.550 	0.0055441 	23137 
59.050 	0.0055441 	23304 
59.550 	0.0055441 	23470 
60.050 	0.0055441 	23304 
60.550 	0.0055441 	23137 
61.050 	0.0054375 	23137 
61.550 	0.0055441 	23304 
62.050 	0.0055441 	23470 
62.550 	0.0055441 	23470 
63.050 	0.0055441 	23304 
63.550 	0.0055441 	23137 
64.050 	0.0055441 	23304 
64.550 	0.0054375 	23470 
65.050 	0.0055441 	23470 
65.550 	0.0055441 	23304 
66.050 	0.0055441 	23304 
66.550 	0.0055441 	23470 
67.050 	0.0055441 	23304 
67.550 	0.0055441 	23304 
68.050 	0.0055441 	23304 
68.550 	0.0055441 	23304 
69.050 	0.0055441 	23304 
69.550 	0.0055441 	23304 
70.050 	0.0055441 	23304 
70.550 	0.0055441 	23304 
71.050 	0.0055441 	23470 
71.550 	0.0055441 	23304 
72.050 	0.0055441 	23304 
72.550 	0.0055441 	23304 
73.050 	0.0055441 	23304 
73.550 	0.0055441 	23304 
74.050 	0.0054375 	23304 
74.550 	0.0055441 	23137 
75.050 	0.0054375 	23304 
75.550 	0.0055441 	23304 
76.050 	0.0055441 	23304 
76.550 	0.0055441 	23304 
77.050 	0.0055441 	23304 
77.550 	0.0055441 	23304 
78.050 	0.0055441 	23470 
78.550 	0.0055441 	23304 
79.050 	0.0055441 	23137 
79.550 	0.0055441 	23304 
80.050 	0.0055441 	23304 
80.550 	0.0055441 	23470 
81.050 	0.0054375 	23304 
81.550 	0.0054375 	23304 
82.050 	0.0055441 	23304 
82.550 	0.0055441 	23470 
82.917 	0.0054375 	22805 
83.417 	0.0054375 	22472 
83.917 	0.0053309 	22139 
84.417 	0.0052243 	21639 
84.917 	0.0050111 	20974 
85.417 	0.0049044 	20474 
85.883 	0.0047978 	19808 
86.383 	0.0045846 	19309 
86.883 	0.0044780 	18810 
87.383 	0.0042647 	18310 
87.883 	0.0041581 	17811 
88.383 	0.0040515 	17312 
88.883 	0.0039449 	16979 
89.383 	0.0038383 	16479 
89.883 	0.0038383 	16146 
90.383 	0.0037316 	15980 
90.717 	0.0036250 	15314 
91.117 	0.0034118 	14648 
91.550 	0.0031985 	13982 
92.050 	0.0030919 	13483 
92.550 	0.0028787 	12984 
92.983 	0.0027721 	12318 
93.483 	0.0026655 	11985 
93.950 	0.0025588 	11319 
94.450 	0.0023456 	10820 
94.950 	0.0023456 	10487 
95.383 	0.0021324 	9820.9 
95.883 	0.0020257 	9488.0 
96.350 	0.0019191 	8822.2 
96.850 	0.0017059 	8322.8 
97.350 	0.0015993 	7823.5 
97.850 	0.0014927 	7490.6 
98.267 	0.0013860 	6824.7 
98.767 	0.0012794 	6658.3 
99.100 	0.0011728 	5992.4 
99.600 	0.0010662 	5659.5 
100.10 	0.00095956 	5160.2 
100.60 	0.00085294 	4827.2 
101.02 	0.00074633 	4161.4 
101.52 	0.00063971 	3828.5 
102.02 	0.00053309 	3495.6 
102.52 	0.00042647 	2996.2 
103.02 	0.00031985 	2829.8 
103.52 	0.00031985 	2496.9 
104.02 	0.00021324 	2496.9 
104.52 	0.00021324 	2330.4 
105.02 	0.00010662 	1997.5 
105.52 	0.00010662 	1997.5 
106.02 	0.00010662 	1831.0 
106.52 	0.00010662 	1997.5 
107.02 	0.00010662 	1831.0 
107.52 	0.00010662 	1831.0 
108.02 	0.00000 	1831.0 
108.52 	0.00000 	1831.0 
109.02 	0.00010662 	1831.0 
109.52 	0.00010662 	1831.0 
110.02 	0.00000 	1831.0 
110.52 	0.00010662 	1831.0 
111.02 	0.00010662 	1664.6 
111.52 	0.00000 	1664.6 
112.02 	0.00000 	1664.6 
112.52 	0.00010662 	1498.1 
113.02 	0.00000 	1664.6 
113.52 	0.00000 	1664.6 
114.02 	0.00010662 	1331.7 
114.52 	0.00000 	1331.7 
115.02 	0.00000 	1331.7 
115.52 	0.00000 	1331.7 
116.02 	0.00000 	1331.7 
116.52 	0.00000 	1331.7 
117.02 	0.00000 	1331.7 
117.52 	0.00000 	1165.2 
118.02 	0.00000 	1165.2 
118.52 	0.00000 	1165.2 
119.02 	0.00000 	1165.2 
119.52 	0.00000 	1165.2 
120.02 	0.00000 	1165.2 
120.52 	0.00000 	1165.2 
121.02 	0.00000 	1165.2 
121.52 	0.00000 	1165.2 
122.02 	0.00000 	1165.2 
122.52 	0.00000 	1165.2 
123.02 	0.00010662 	1165.2 
123.52 	0.00000 	1165.2 
124.02 	0.00000 	1165.2 
124.52 	0.00000 	1165.2 
125.02 	0.00000 	1165.2 
125.52 	0.00000 	1165.2 
126.02 	0.00000 	1165.2 
126.52 	0.00000 	1165.2 
127.02 	0.00000 	1165.2 
127.52 	0.00000 	998.74 
128.02 	0.00000 	1165.2 
128.52 	0.00000 	1165.2 
129.02 	0.00000 	1165.2 
129.52 	0.00000 	1165.2 
130.02 	0.00000 	1165.2 
130.52 	0.00000 	1165.2 
131.02 	0.00000 	1331.7 
131.52 	0.00000 	1165.2 
132.02 	0.00000 	1165.2 
132.52 	0.00000 	1165.2 
133.02 	0.00000 	1165.2 
133.52 	0.00000 	1165.2 
134.02 	0.00000 	1331.7 
134.52 	0.00000 	1331.7 
135.02 	0.00000 	1165.2 
135.52 	0.00000 	1165.2 
136.02 	0.00000 	1165.2 
136.52 	0.00000 	1165.2 
137.02 	0.00000 	1331.7 
137.52 	0.00010662 	1331.7 
138.02 	0.00000 	998.74 
138.52 	0.00000 	1165.2 
139.02 	0.00000 	1165.2 
139.52 	0.00000 	1331.7 
