Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	332.91 
0.51667 	0.00000 	499.37 
1.0167 	0.00000 	499.37 
1.5167 	0.00010662 	832.28 
2.0167 	0.00021324 	1331.7 
2.5167 	0.00031985 	1664.6 
2.9333 	0.00042647 	2330.4 
3.4333 	0.00063971 	2663.3 
3.8833 	0.00085294 	3329.1 
4.3833 	0.00085294 	3662.0 
4.8833 	0.0010662 	3995.0 
5.3833 	0.0011728 	4327.9 
5.8833 	0.0012794 	4660.8 
6.3833 	0.0014927 	5160.2 
6.8833 	0.0017059 	5659.5 
7.3833 	0.0019191 	5992.4 
7.8833 	0.0021324 	6325.4 
8.3833 	0.0022390 	6325.4 
8.8833 	0.0024522 	6658.3 
9.3833 	0.0025588 	6824.7 
9.6667 	0.0026655 	7490.6 
10.083 	0.0027721 	8156.4 
10.533 	0.0027721 	8822.2 
10.833 	0.0028787 	9488.0 
11.283 	0.0030919 	10154 
11.683 	0.0031985 	10820 
12.017 	0.0033052 	11486 
12.500 	0.0035184 	12151 
12.917 	0.0037316 	12817 
13.417 	0.0039449 	13317 
13.767 	0.0040515 	13982 
14.267 	0.0041581 	14482 
14.767 	0.0043713 	15148 
15.267 	0.0045846 	15480 
15.733 	0.0046912 	16146 
16.233 	0.0047978 	16479 
16.733 	0.0049044 	16979 
17.233 	0.0050111 	17312 
17.733 	0.0051177 	17644 
18.150 	0.0053309 	18310 
18.500 	0.0054375 	18976 
18.967 	0.0056508 	19642 
19.467 	0.0058640 	20141 
19.967 	0.0059706 	20641 
20.467 	0.0060772 	20974 
20.967 	0.0060772 	20974 
21.467 	0.0061839 	20974 
21.967 	0.0061839 	21140 
22.467 	0.0061839 	21140 
22.967 	0.0061839 	21140 
23.467 	0.0061839 	21140 
23.967 	0.0061839 	21140 
24.467 	0.0060772 	20974 
24.967 	0.0061839 	21140 
25.467 	0.0061839 	21140 
25.967 	0.0061839 	21140 
26.467 	0.0061839 	21140 
26.967 	0.0061839 	20974 
27.467 	0.0061839 	21306 
27.967 	0.0061839 	21140 
28.467 	0.0061839 	21140 
28.967 	0.0061839 	21140 
29.467 	0.0061839 	21140 
29.967 	0.0061839 	20974 
30.467 	0.0061839 	20974 
30.967 	0.0061839 	21140 
31.467 	0.0061839 	21140 
31.967 	0.0061839 	21140 
32.467 	0.0061839 	21140 
32.967 	0.0060772 	21140 
33.467 	0.0061839 	21140 
33.967 	0.0061839 	21140 
34.467 	0.0061839 	21140 
34.967 	0.0061839 	21140 
35.467 	0.0061839 	21306 
35.967 	0.0061839 	21140 
36.467 	0.0061839 	21140 
36.967 	0.0061839 	21140 
37.467 	0.0061839 	21140 
37.967 	0.0061839 	21140 
38.467 	0.0060772 	21140 
38.967 	0.0061839 	21140 
39.467 	0.0061839 	21140 
39.967 	0.0060772 	21140 
40.467 	0.0061839 	21140 
40.967 	0.0060772 	21140 
41.467 	0.0061839 	21140 
41.967 	0.0061839 	21306 
42.467 	0.0060772 	21140 
42.967 	0.0060772 	20974 
43.467 	0.0060772 	21140 
43.967 	0.0061839 	21306 
44.467 	0.0060772 	21140 
44.967 	0.0061839 	21140 
45.467 	0.0060772 	21140 
45.967 	0.0061839 	21140 
46.467 	0.0061839 	21140 
46.967 	0.0061839 	21140 
47.467 	0.0061839 	21140 
47.967 	0.0060772 	21140 
48.467 	0.0060772 	21140 
48.967 	0.0060772 	21140 
49.467 	0.0060772 	21140 
49.967 	0.0060772 	21140 
50.467 	0.0060772 	21140 
50.967 	0.0060772 	21140 
51.467 	0.0061839 	21140 
51.967 	0.0060772 	21306 
52.467 	0.0060772 	20974 
52.967 	0.0060772 	21140 
53.467 	0.0060772 	21140 
53.967 	0.0060772 	21140 
54.467 	0.0060772 	21306 
54.967 	0.0060772 	21140 
55.467 	0.0060772 	21140 
55.967 	0.0060772 	21140 
56.467 	0.0060772 	21140 
56.967 	0.0060772 	21140 
57.467 	0.0060772 	21140 
57.967 	0.0060772 	21140 
58.467 	0.0060772 	21140 
58.967 	0.0060772 	21140 
59.467 	0.0060772 	21140 
59.967 	0.0060772 	20974 
60.467 	0.0060772 	21140 
60.967 	0.0060772 	21306 
61.467 	0.0060772 	21140 
61.967 	0.0060772 	21140 
62.467 	0.0060772 	20974 
62.967 	0.0059706 	20974 
63.467 	0.0060772 	21140 
63.967 	0.0060772 	21140 
64.467 	0.0060772 	21140 
64.967 	0.0059706 	20974 
65.467 	0.0060772 	21140 
65.967 	0.0060772 	21140 
66.467 	0.0060772 	21306 
66.967 	0.0060772 	21140 
67.467 	0.0060772 	21140 
67.967 	0.0060772 	21140 
68.467 	0.0060772 	21140 
68.967 	0.0060772 	20974 
69.467 	0.0059706 	21140 
69.967 	0.0060772 	21140 
70.467 	0.0060772 	21306 
70.967 	0.0060772 	21306 
71.467 	0.0060772 	21140 
71.967 	0.0060772 	20974 
72.467 	0.0059706 	21140 
72.967 	0.0060772 	21140 
73.467 	0.0059706 	21140 
73.967 	0.0060772 	21140 
74.467 	0.0059706 	21140 
74.967 	0.0059706 	21140 
75.467 	0.0059706 	21140 
75.967 	0.0059706 	21306 
76.467 	0.0059706 	21140 
76.967 	0.0060772 	21140 
77.467 	0.0060772 	21140 
77.967 	0.0059706 	21306 
78.467 	0.0060772 	21140 
78.967 	0.0059706 	21140 
79.467 	0.0059706 	21140 
79.967 	0.0060772 	21140 
80.467 	0.0060772 	21140 
80.900 	0.0059706 	20474 
81.400 	0.0058640 	20141 
81.900 	0.0057574 	19808 
82.400 	0.0056508 	19309 
82.900 	0.0055441 	18976 
83.400 	0.0054375 	18643 
83.900 	0.0054375 	18310 
84.267 	0.0052243 	17644 
84.650 	0.0050111 	16979 
85.150 	0.0047978 	16479 
85.617 	0.0045846 	15813 
86.117 	0.0044780 	15314 
86.617 	0.0042647 	14981 
86.983 	0.0041581 	14315 
87.483 	0.0039449 	13816 
87.983 	0.0037316 	13483 
88.467 	0.0036250 	12817 
88.967 	0.0034118 	12318 
89.467 	0.0033052 	11818 
89.967 	0.0030919 	11319 
90.467 	0.0028787 	10986 
90.817 	0.0027721 	10320 
91.317 	0.0025588 	9987.4 
91.817 	0.0023456 	9654.5 
92.167 	0.0022390 	8988.7 
92.667 	0.0020257 	8655.8 
93.167 	0.0018125 	8156.4 
93.667 	0.0015993 	7823.5 
94.133 	0.0014927 	7157.6 
94.633 	0.0012794 	6824.7 
95.133 	0.0011728 	6325.4 
95.633 	0.0010662 	6158.9 
96.133 	0.00095956 	5493.1 
96.633 	0.00085294 	5326.6 
97.133 	0.00074633 	4993.7 
97.633 	0.00085294 	4827.2 
98.133 	0.00085294 	4494.3 
98.633 	0.00095956 	4161.4 
99.133 	0.0011728 	3995.0 
99.633 	0.0011728 	3662.0 
100.13 	0.0013860 	3662.0 
100.63 	0.0013860 	3662.0 
101.13 	0.0013860 	3662.0 
101.63 	0.0013860 	3495.6 
102.13 	0.0012794 	2996.2 
102.63 	0.0010662 	2496.9 
103.13 	0.00095956 	2163.9 
103.63 	0.00085294 	1831.0 
104.13 	0.00074633 	1664.6 
104.63 	0.00074633 	1498.1 
105.13 	0.00063971 	1331.7 
105.63 	0.00063971 	1331.7 
106.13 	0.00063971 	1331.7 
106.63 	0.00053309 	1331.7 
107.13 	0.00063971 	1165.2 
107.63 	0.00063971 	1165.2 
108.13 	0.00053309 	1165.2 
108.63 	0.00053309 	1165.2 
109.13 	0.00053309 	1165.2 
109.63 	0.00053309 	1165.2 
110.13 	0.00053309 	1165.2 
110.63 	0.00053309 	1165.2 
111.13 	0.00053309 	1165.2 
111.63 	0.00053309 	1165.2 
112.13 	0.00053309 	1165.2 
112.63 	0.00053309 	1165.2 
113.13 	0.00053309 	1165.2 
113.63 	0.00053309 	1165.2 
114.13 	0.00053309 	1331.7 
114.63 	0.00053309 	1165.2 
115.13 	0.00053309 	1165.2 
115.63 	0.00053309 	1165.2 
116.13 	0.00053309 	1165.2 
116.63 	0.00042647 	1165.2 
117.13 	0.00053309 	1165.2 
117.63 	0.00042647 	1165.2 
118.13 	0.00053309 	1165.2 
118.63 	0.00053309 	1165.2 
119.13 	0.00053309 	1331.7 
119.63 	0.00053309 	1165.2 
120.13 	0.00042647 	1165.2 
120.63 	0.00053309 	1165.2 
121.13 	0.00042647 	1165.2 
121.63 	0.00053309 	1165.2 
122.13 	0.00053309 	1165.2 
122.63 	0.00053309 	1165.2 
123.13 	0.00042647 	1165.2 
123.63 	0.00042647 	1165.2 
124.13 	0.00042647 	1165.2 
124.63 	0.00053309 	1165.2 
125.13 	0.00042647 	1165.2 
125.63 	0.00042647 	1165.2 
126.13 	0.00042647 	1331.7 
126.63 	0.00042647 	1165.2 
127.13 	0.00042647 	1165.2 
127.63 	0.00042647 	1165.2 
128.13 	0.00042647 	1165.2 
128.63 	0.00042647 	1165.2 
129.13 	0.00042647 	1165.2 
129.63 	0.00042647 	1165.2 
130.13 	0.00042647 	1165.2 
130.63 	0.00042647 	1165.2 
131.13 	0.00042647 	1165.2 
131.63 	0.00042647 	1165.2 
132.13 	0.00042647 	1165.2 
132.63 	0.00042647 	1165.2 
133.13 	0.00042647 	1165.2 
133.63 	0.00042647 	1165.2 
134.13 	0.00042647 	1165.2 
134.63 	0.00042647 	1165.2 
135.13 	0.00042647 	1165.2 
135.63 	0.00042647 	1165.2 
136.13 	0.00042647 	1165.2 
136.63 	0.00042647 	1165.2 
137.13 	0.00042647 	1165.2 
137.63 	0.00042647 	1165.2 
138.13 	0.00042647 	1165.2 
138.63 	0.00031985 	1165.2 
139.13 	0.00042647 	1331.7 
139.63 	0.00031985 	1331.7 
140.13 	0.00042647 	1165.2 
140.63 	0.00042647 	1165.2 
141.13 	0.00042647 	1165.2 
141.63 	0.00031985 	998.74 
142.13 	0.00042647 	1165.2 
142.63 	0.00042647 	1331.7 
143.13 	0.00042647 	1165.2 
143.63 	0.00042647 	1165.2 
144.13 	0.00042647 	1165.2 
144.63 	0.00042647 	1165.2 
145.13 	0.00042647 	1165.2 
145.63 	0.00042647 	1165.2 
146.13 	0.00042647 	1331.7 
146.63 	0.00042647 	1165.2 
147.13 	0.00042647 	1331.7 
147.63 	0.00042647 	1165.2 
148.13 	0.00042647 	1165.2 
148.63 	0.00042647 	1165.2 
149.13 	0.00042647 	1165.2 
149.63 	0.00042647 	1165.2 
150.13 	0.00042647 	1165.2 
150.63 	0.00042647 	1165.2 
151.13 	0.00042647 	1165.2 
151.63 	0.00042647 	1165.2 
152.13 	0.00042647 	1165.2 
152.63 	0.00031985 	1165.2 
153.13 	0.00042647 	1165.2 
153.63 	0.00042647 	1165.2 
154.13 	0.00042647 	1165.2 
154.63 	0.00042647 	1165.2 
155.13 	0.00042647 	1165.2 
155.63 	0.00042647 	1165.2 
156.13 	0.00042647 	1165.2 
156.63 	0.00042647 	1165.2 
157.13 	0.00042647 	1165.2 
157.63 	0.00042647 	1165.2 
158.13 	0.00042647 	1331.7 
158.63 	0.00042647 	998.74 
159.13 	0.00042647 	1165.2 
159.63 	0.00042647 	1165.2 
160.13 	0.00042647 	1165.2 
160.63 	0.00042647 	1165.2 
161.13 	0.00042647 	1165.2 
161.63 	0.00042647 	1331.7 
162.13 	0.00042647 	1165.2 
162.63 	0.00042647 	1165.2 
163.13 	0.00031985 	1165.2 
163.63 	0.00042647 	1331.7 
164.13 	0.00053309 	1664.6 
164.63 	0.00063971 	2163.9 
165.13 	0.00074633 	2496.9 
165.63 	0.00085294 	2996.2 
166.13 	0.0010662 	3495.6 
166.62 	0.0011728 	4161.4 
167.12 	0.0011728 	4161.4 
167.62 	0.0011728 	4494.3 
168.12 	0.0013860 	4993.7 
168.62 	0.0015993 	5326.6 
169.12 	0.0017059 	5826.0 
169.62 	0.0018125 	6325.4 
170.12 	0.0017059 	6491.8 
170.62 	0.0015993 	6491.8 
171.12 	0.0017059 	6658.3 
171.50 	0.0018125 	7324.1 
172.00 	0.0020257 	7657.0 
172.22 	0.0021324 	8322.8 
172.55 	0.0023456 	8988.7 
172.90 	0.0024522 	9654.5 
173.35 	0.0027721 	10320 
173.72 	0.0029853 	10986 
174.15 	0.0031985 	11652 
174.57 	0.0034118 	12318 
175.07 	0.0036250 	12984 
175.57 	0.0038383 	13483 
175.90 	0.0039449 	14149 
176.40 	0.0041581 	14648 
176.88 	0.0043713 	15314 
177.38 	0.0045846 	15813 
177.88 	0.0046912 	16146 
178.38 	0.0047978 	16646 
178.88 	0.0050111 	17145 
179.38 	0.0051177 	17644 
179.88 	0.0051177 	17811 
180.23 	0.0054375 	18477 
180.58 	0.0055441 	19143 
181.08 	0.0057574 	19642 
181.52 	0.0059706 	20308 
182.02 	0.0061839 	20641 
182.52 	0.0061839 	20974 
183.02 	0.0061839 	20974 
183.52 	0.0062905 	21140 
184.02 	0.0062905 	21306 
184.52 	0.0062905 	21140 
185.02 	0.0062905 	21140 
185.52 	0.0062905 	21140 
186.02 	0.0062905 	21140 
186.52 	0.0062905 	21140 
187.02 	0.0062905 	21140 
187.52 	0.0062905 	20974 
188.02 	0.0062905 	20974 
188.52 	0.0062905 	21140 
189.02 	0.0062905 	21140 
189.52 	0.0062905 	21140 
190.02 	0.0062905 	21140 
190.52 	0.0062905 	20974 
191.02 	0.0062905 	21140 
191.52 	0.0062905 	21306 
192.02 	0.0062905 	21140 
192.52 	0.0062905 	20974 
193.02 	0.0062905 	21140 
193.52 	0.0062905 	21306 
194.02 	0.0062905 	21140 
194.52 	0.0062905 	20974 
195.02 	0.0062905 	21140 
195.52 	0.0062905 	20974 
196.02 	0.0062905 	21140 
196.52 	0.0062905 	21140 
197.02 	0.0062905 	21140 
197.52 	0.0062905 	21140 
198.02 	0.0062905 	21140 
198.52 	0.0062905 	21306 
199.02 	0.0062905 	21140 
199.52 	0.0062905 	21140 
200.02 	0.0062905 	21140 
200.52 	0.0062905 	21140 
201.02 	0.0061839 	21140 
201.52 	0.0062905 	21140 
202.02 	0.0062905 	21140 
202.52 	0.0062905 	21140 
203.02 	0.0062905 	21140 
203.52 	0.0062905 	21140 
204.02 	0.0062905 	21140 
204.52 	0.0062905 	21140 
205.02 	0.0062905 	21140 
205.52 	0.0062905 	20974 
206.02 	0.0062905 	21140 
206.52 	0.0062905 	21140 
207.02 	0.0062905 	21140 
207.52 	0.0062905 	21140 
208.02 	0.0061839 	20974 
208.52 	0.0062905 	20974 
209.02 	0.0061839 	21140 
209.52 	0.0061839 	21140 
210.02 	0.0061839 	21140 
210.52 	0.0062905 	20974 
211.02 	0.0062905 	21140 
211.52 	0.0061839 	21140 
212.02 	0.0062905 	21306 
212.52 	0.0062905 	21140 
213.02 	0.0061839 	20974 
213.52 	0.0061839 	21140 
214.02 	0.0061839 	21140 
214.52 	0.0062905 	21140 
215.02 	0.0062905 	21140 
215.52 	0.0062905 	21140 
216.02 	0.0062905 	21140 
216.52 	0.0062905 	21140 
