Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	332.91 
0.51667 	-0.0001068 	499.37 
1.0167 	0.00010662 	499.37 
1.5167 	0.00031985 	998.74 
2.0167 	0.00053309 	1498.1 
2.5167 	0.00085294 	1831.0 
2.9333 	0.0010662 	2496.9 
3.4333 	0.0013860 	2829.8 
3.8500 	0.0015993 	3495.6 
4.3500 	0.0019191 	3995.0 
4.8500 	0.0021324 	4494.3 
5.3500 	0.0024522 	4827.2 
5.6000 	0.0026655 	5493.1 
6.1000 	0.0029853 	5659.5 
6.4333 	0.0031985 	6325.4 
6.9333 	0.0035184 	6824.7 
7.4333 	0.0038383 	7157.6 
7.9333 	0.0040515 	7657.0 
8.4167 	0.0043713 	8322.8 
8.9167 	0.0045846 	8655.8 
9.3167 	0.0047978 	9321.6 
9.8167 	0.0051177 	9820.9 
10.317 	0.0053309 	10154 
10.817 	0.0055441 	10653 
11.317 	0.0056508 	10986 
11.817 	0.0059706 	11486 
12.317 	0.0060772 	11985 
12.817 	0.0063971 	12484 
13.150 	0.0067169 	13150 
13.650 	0.0069302 	13649 
14.050 	0.0071434 	14315 
14.550 	0.0073566 	14648 
14.917 	0.0075699 	15314 
15.417 	0.0077831 	15813 
15.917 	0.0079964 	16313 
16.417 	0.0082096 	16812 
16.917 	0.0084228 	17312 
17.417 	0.0086361 	17977 
17.917 	0.0088493 	18477 
18.417 	0.0090625 	18810 
18.917 	0.0092758 	19309 
19.400 	0.0093824 	19975 
19.900 	0.0095956 	20308 
20.400 	0.0098089 	20641 
20.900 	0.0098089 	20974 
21.400 	0.0098089 	20974 
21.900 	0.0098089 	20974 
22.400 	0.0098089 	21140 
22.900 	0.0098089 	21140 
23.400 	0.0098089 	21140 
23.900 	0.0098089 	21140 
24.400 	0.0097022 	21140 
24.900 	0.0098089 	21140 
25.400 	0.0097022 	21140 
25.900 	0.0097022 	21306 
26.400 	0.0097022 	21140 
26.900 	0.0097022 	21140 
27.400 	0.0095956 	21140 
