Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	499.37 
0.51667 	0.00000 	499.37 
1.0167 	0.00010662 	832.28 
1.5167 	0.00010662 	1165.2 
2.0167 	0.00021324 	1498.1 
2.5167 	0.00031985 	1831.0 
3.0167 	0.00042647 	2163.9 
3.5167 	0.00053309 	2663.3 
4.0167 	0.00074633 	2996.2 
4.5167 	0.00085294 	3162.7 
5.0167 	0.00085294 	3329.1 
5.5167 	0.00095956 	3495.6 
6.0167 	0.00095956 	3828.5 
6.5167 	0.0010662 	4161.4 
6.9167 	0.0012794 	4827.2 
7.4167 	0.0014927 	5326.6 
7.7333 	0.0015993 	6158.9 
8.0833 	0.0018125 	6824.7 
8.4500 	0.0021324 	7490.6 
8.7833 	0.0022390 	8156.4 
9.1833 	0.0024522 	8822.2 
9.6500 	0.0025588 	9488.0 
10.150 	0.0027721 	9987.4 
10.550 	0.0028787 	10653 
11.050 	0.0029853 	11153 
11.450 	0.0031985 	11818 
11.950 	0.0033052 	12318 
12.450 	0.0034118 	12817 
12.950 	0.0036250 	13483 
13.450 	0.0037316 	13816 
13.950 	0.0038383 	14149 
14.450 	0.0039449 	14482 
14.950 	0.0040515 	14815 
15.383 	0.0041581 	15480 
15.800 	0.0043713 	16146 
16.233 	0.0044780 	16812 
16.733 	0.0046912 	17312 
17.150 	0.0047978 	17977 
17.650 	0.0049044 	18477 
18.150 	0.0051177 	18976 
18.650 	0.0052243 	19475 
19.150 	0.0053309 	19808 
19.650 	0.0055441 	20308 
20.100 	0.0056508 	20974 
20.583 	0.0057574 	21639 
21.083 	0.0059706 	22139 
21.583 	0.0061839 	22638 
22.083 	0.0062905 	22971 
22.583 	0.0062905 	23137 
23.083 	0.0062905 	23304 
23.583 	0.0063971 	23304 
24.083 	0.0063971 	23304 
24.583 	0.0063971 	23304 
25.083 	0.0065037 	23470 
25.583 	0.0065037 	23137 
26.083 	0.0065037 	23137 
26.583 	0.0065037 	23304 
27.083 	0.0065037 	23304 
27.583 	0.0066103 	23304 
28.083 	0.0066103 	23304 
28.583 	0.0066103 	23304 
29.083 	0.0066103 	23137 
29.583 	0.0066103 	23304 
30.083 	0.0066103 	23304 
30.583 	0.0067169 	23304 
31.083 	0.0067169 	23304 
31.583 	0.0067169 	23304 
32.083 	0.0067169 	23470 
32.583 	0.0068236 	23470 
33.083 	0.0067169 	23137 
33.583 	0.0067169 	23137 
34.083 	0.0068236 	23304 
34.583 	0.0068236 	23470 
35.083 	0.0068236 	23304 
35.583 	0.0068236 	23304 
36.083 	0.0068236 	23304 
36.583 	0.0068236 	23137 
37.083 	0.0068236 	23304 
37.583 	0.0069302 	23304 
38.083 	0.0069302 	23304 
38.583 	0.0069302 	23304 
39.083 	0.0069302 	23137 
39.583 	0.0069302 	23304 
40.083 	0.0069302 	23304 
40.583 	0.0069302 	23304 
41.083 	0.0070368 	23470 
41.583 	0.0070368 	23304 
42.083 	0.0069302 	23304 
42.583 	0.0070368 	23304 
43.083 	0.0070368 	23304 
43.583 	0.0071434 	23304 
44.083 	0.0071434 	23304 
44.583 	0.0070368 	23304 
45.083 	0.0071434 	23137 
45.583 	0.0071434 	23304 
46.083 	0.0071434 	23470 
46.583 	0.0072500 	23304 
47.083 	0.0072500 	23304 
47.583 	0.0072500 	23304 
48.083 	0.0072500 	23304 
48.583 	0.0072500 	23304 
49.083 	0.0072500 	23304 
49.583 	0.0073566 	23304 
50.083 	0.0073566 	23304 
50.583 	0.0073566 	23470 
51.083 	0.0073566 	23304 
51.583 	0.0073566 	23304 
52.083 	0.0073566 	23304 
52.583 	0.0074633 	23304 
53.083 	0.0074633 	23304 
53.583 	0.0074633 	23304 
54.083 	0.0074633 	23304 
54.583 	0.0075699 	23304 
55.083 	0.0075699 	23304 
55.583 	0.0075699 	23304 
56.083 	0.0075699 	23304 
56.583 	0.0075699 	23137 
57.083 	0.0075699 	23304 
57.583 	0.0075699 	23304 
58.083 	0.0075699 	23304 
58.583 	0.0075699 	23304 
59.083 	0.0075699 	23137 
59.583 	0.0076765 	23304 
60.083 	0.0076765 	23304 
60.583 	0.0076765 	23304 
61.083 	0.0075699 	23304 
61.583 	0.0076765 	23304 
62.083 	0.0076765 	23304 
62.583 	0.0076765 	23304 
63.083 	0.0076765 	23137 
63.583 	0.0077831 	23304 
64.083 	0.0077831 	23304 
64.583 	0.0076765 	23304 
65.083 	0.0077831 	23304 
65.583 	0.0077831 	23304 
66.083 	0.0077831 	23304 
66.583 	0.0077831 	23304 
67.083 	0.0077831 	23304 
67.583 	0.0077831 	23304 
68.083 	0.0077831 	23304 
68.583 	0.0077831 	23304 
69.083 	0.0077831 	23304 
69.583 	0.0078897 	23304 
70.083 	0.0078897 	23304 
70.583 	0.0078897 	23304 
71.083 	0.0078897 	23304 
71.583 	0.0077831 	23137 
72.083 	0.0078897 	23304 
72.583 	0.0078897 	23470 
73.083 	0.0077831 	23304 
73.583 	0.0078897 	23304 
74.083 	0.0078897 	23304 
74.583 	0.0078897 	23304 
75.083 	0.0078897 	23304 
75.583 	0.0078897 	23304 
76.083 	0.0078897 	23304 
76.583 	0.0078897 	23470 
77.083 	0.0078897 	23304 
77.583 	0.0078897 	23304 
78.083 	0.0079964 	23137 
78.583 	0.0078897 	23304 
79.083 	0.0078897 	23470 
79.583 	0.0078897 	23304 
80.083 	0.0078897 	23137 
80.583 	0.0078897 	23137 
81.083 	0.0078897 	23137 
81.583 	0.0078897 	23304 
82.083 	0.0079964 	23304 
82.583 	0.0078897 	22971 
83.083 	0.0078897 	22472 
83.583 	0.0077831 	21972 
84.083 	0.0077831 	21473 
84.583 	0.0076765 	20974 
85.083 	0.0074633 	20474 
85.583 	0.0073566 	19975 
86.083 	0.0072500 	19475 
86.550 	0.0071434 	18810 
87.050 	0.0070368 	18310 
87.550 	0.0068236 	17977 
88.050 	0.0068236 	17478 
88.550 	0.0066103 	17145 
89.050 	0.0065037 	16812 
89.550 	0.0063971 	16479 
89.900 	0.0063971 	15813 
90.300 	0.0061839 	15148 
90.800 	0.0059706 	14482 
91.300 	0.0057574 	13982 
91.800 	0.0056508 	13483 
92.283 	0.0055441 	12817 
92.783 	0.0053309 	12484 
93.217 	0.0052243 	11818 
93.717 	0.0051177 	11319 
94.217 	0.0049044 	10986 
94.717 	0.0047978 	10487 
95.100 	0.0046912 	9820.9 
95.600 	0.0045846 	9488.0 
96.100 	0.0044780 	9155.1 
96.483 	0.0043713 	8489.3 
96.983 	0.0041581 	8156.4 
97.467 	0.0040515 	7490.6 
97.967 	0.0039449 	7324.1 
98.400 	0.0038383 	6658.3 
98.900 	0.0036250 	6325.4 
99.350 	0.0035184 	5659.5 
99.850 	0.0034118 	5493.1 
100.20 	0.0034118 	4827.2 
100.70 	0.0033052 	4494.3 
101.17 	0.0031985 	3828.5 
101.67 	0.0029853 	3495.6 
102.17 	0.0028787 	3162.7 
102.67 	0.0028787 	2829.8 
103.17 	0.0028787 	2496.9 
103.67 	0.0028787 	2496.9 
104.17 	0.0027721 	2496.9 
104.67 	0.0027721 	2496.9 
105.17 	0.0027721 	2330.4 
105.67 	0.0026655 	2163.9 
106.17 	0.0026655 	2163.9 
106.67 	0.0026655 	2163.9 
107.17 	0.0025588 	1997.5 
107.67 	0.0025588 	1997.5 
108.17 	0.0025588 	1997.5 
108.67 	0.0025588 	1997.5 
109.17 	0.0025588 	1997.5 
109.67 	0.0024522 	1831.0 
110.17 	0.0024522 	1831.0 
110.67 	0.0024522 	1664.6 
111.17 	0.0024522 	1831.0 
111.67 	0.0024522 	1664.6 
112.17 	0.0023456 	1664.6 
112.67 	0.0023456 	1664.6 
113.17 	0.0023456 	1498.1 
113.67 	0.0023456 	1498.1 
114.17 	0.0023456 	1498.1 
114.67 	0.0022390 	1498.1 
115.17 	0.0022390 	1331.7 
115.67 	0.0023456 	1331.7 
116.17 	0.0022390 	1498.1 
116.67 	0.0022390 	1331.7 
117.17 	0.0023456 	1331.7 
117.67 	0.0022390 	1165.2 
118.17 	0.0022390 	1165.2 
118.67 	0.0022390 	1165.2 
119.17 	0.0022390 	1165.2 
119.67 	0.0022390 	1165.2 
120.17 	0.0022390 	1165.2 
120.67 	0.0022390 	1165.2 
121.17 	0.0023456 	1165.2 
121.67 	0.0022390 	1165.2 
122.17 	0.0022390 	1165.2 
122.67 	0.0023456 	1165.2 
123.17 	0.0022390 	1165.2 
123.67 	0.0022390 	1165.2 
124.17 	0.0022390 	1165.2 
124.67 	0.0022390 	1165.2 
125.17 	0.0022390 	1165.2 
125.67 	0.0022390 	1165.2 
126.17 	0.0021324 	1165.2 
126.67 	0.0021324 	998.74 
127.17 	0.0021324 	1331.7 
127.67 	0.0020257 	1165.2 
128.17 	0.0020257 	1165.2 
128.67 	0.0020257 	1165.2 
129.17 	0.0020257 	1165.2 
129.67 	0.0020257 	1165.2 
130.17 	0.0019191 	1331.7 
130.67 	0.0020257 	1331.7 
131.17 	0.0019191 	1165.2 
131.67 	0.0018125 	1165.2 
132.17 	0.0019191 	1165.2 
132.67 	0.0019191 	1165.2 
133.17 	0.0018125 	1165.2 
133.67 	0.0018125 	1331.7 
134.17 	0.0018125 	998.74 
134.67 	0.0018125 	1165.2 
135.17 	0.0018125 	1165.2 
135.67 	0.0018125 	1165.2 
136.17 	0.0018125 	1165.2 
136.67 	0.0018125 	1165.2 
137.17 	0.0018125 	1165.2 
137.67 	0.0018125 	1165.2 
138.17 	0.0018125 	1165.2 
138.67 	0.0018125 	1165.2 
139.17 	0.0018125 	1165.2 
139.67 	0.0019191 	1331.7 
140.17 	0.0017059 	1165.2 
140.67 	0.0018125 	1165.2 
141.17 	0.0018125 	1331.7 
141.67 	0.0017059 	1165.2 
142.17 	0.0017059 	1165.2 
142.67 	0.0017059 	1331.7 
143.17 	0.0015993 	1165.2 
143.67 	0.0015993 	1165.2 
144.17 	0.0015993 	1165.2 
144.67 	0.0015993 	1165.2 
145.17 	0.0015993 	1165.2 
145.67 	0.0015993 	1165.2 
146.17 	0.0014927 	1331.7 
146.67 	0.0014927 	1165.2 
147.17 	0.0012794 	1165.2 
147.67 	0.0012794 	1165.2 
148.17 	0.0012794 	1331.7 
148.67 	0.0011728 	998.74 
149.17 	0.0011728 	1165.2 
149.67 	0.0011728 	1165.2 
150.17 	0.0010662 	1165.2 
150.67 	0.0010662 	1165.2 
151.17 	0.0010662 	1331.7 
151.67 	0.0011728 	998.74 
152.17 	0.0010662 	1165.2 
152.67 	0.0010662 	1165.2 
153.17 	0.0010662 	1331.7 
153.67 	0.0010662 	1165.2 
154.17 	0.0010662 	1165.2 
154.67 	0.0010662 	1165.2 
155.17 	0.0010662 	1165.2 
155.67 	0.0010662 	1165.2 
156.17 	0.00095956 	1165.2 
156.67 	0.0010662 	1165.2 
157.17 	0.0010662 	1331.7 
157.67 	0.0010662 	1331.7 
158.17 	0.0010662 	1165.2 
158.67 	0.0010662 	1165.2 
159.17 	0.0010662 	1165.2 
159.67 	0.0010662 	1331.7 
160.17 	0.0010662 	1331.7 
160.67 	0.0010662 	1165.2 
161.17 	0.0010662 	1165.2 
161.67 	0.0010662 	998.74 
162.17 	0.0010662 	1165.2 
162.67 	0.0011728 	1165.2 
163.17 	0.0012794 	1331.7 
163.67 	0.0013860 	1331.7 
164.17 	0.0013860 	1165.2 
164.67 	0.0013860 	998.74 
165.17 	0.0013860 	1165.2 
165.67 	0.0014927 	1331.7 
166.17 	0.0014927 	1331.7 
166.67 	0.0015993 	1498.1 
167.17 	0.0017059 	1831.0 
167.67 	0.0018125 	2330.4 
168.17 	0.0019191 	2663.3 
168.67 	0.0020257 	2829.8 
169.17 	0.0021324 	3495.6 
169.67 	0.0021324 	3495.6 
170.17 	0.0021324 	3495.6 
170.67 	0.0022390 	3828.5 
171.17 	0.0023456 	4161.4 
171.67 	0.0024522 	4660.8 
172.07 	0.0025588 	5326.6 
172.57 	0.0027721 	5992.4 
172.88 	0.0029853 	6658.3 
173.17 	0.0031985 	7324.1 
173.55 	0.0033052 	7989.9 
173.85 	0.0035184 	8655.8 
174.35 	0.0037316 	9155.1 
174.65 	0.0038383 	9820.9 
175.15 	0.0039449 	10320 
175.60 	0.0040515 	10986 
176.10 	0.0041581 	11486 
176.60 	0.0043713 	11985 
177.05 	0.0044780 	12651 
177.55 	0.0045846 	12984 
177.95 	0.0046912 	13649 
178.45 	0.0047978 	13982 
178.95 	0.0049044 	14315 
179.45 	0.0050111 	14815 
179.95 	0.0050111 	14981 
180.27 	0.0051177 	15647 
180.70 	0.0054375 	16313 
181.17 	0.0055441 	16979 
181.67 	0.0057574 	17644 
182.17 	0.0058640 	18144 
182.67 	0.0060772 	18643 
183.12 	0.0062905 	19309 
183.62 	0.0063971 	19642 
184.12 	0.0065037 	19975 
184.62 	0.0067169 	20474 
184.97 	0.0062905 	20974 
185.33 	0.0067169 	21473 
185.80 	0.0067169 	22139 
186.30 	0.0068236 	22638 
