Tempo(s)	Deformação(mm)	Força(N)
95.517 	0.0023456 	10820 
96.017 	0.0022390 	10487 
96.450 	0.0021324 	9820.9 
96.950 	0.0020257 	9654.5 
97.150 	0.0019191 	8988.7 
97.650 	0.0019191 	8822.2 
98.050 	0.0018125 	8156.4 
98.550 	0.0017059 	7823.5 
99.050 	0.0015993 	7324.1 
99.517 	0.0015993 	6658.3 
100.02 	0.0014927 	6325.4 
100.52 	0.0013860 	5992.4 
101.02 	0.0013860 	5493.1 
101.52 	0.0012794 	4993.7 
102.02 	0.0011728 	4827.2 
102.52 	0.0010662 	4494.3 
103.02 	0.00095956 	3995.0 
103.52 	0.00085294 	3662.0 
104.02 	0.00085294 	3329.1 
104.52 	0.00085294 	3162.7 
105.02 	0.00085294 	3162.7 
105.52 	0.00085294 	3329.1 
106.02 	0.00074633 	3329.1 
106.52 	0.00074633 	2996.2 
107.02 	0.00074633 	2829.8 
107.52 	0.00063971 	2496.9 
108.02 	0.00063971 	1831.0 
108.52 	0.00053309 	1664.6 
109.02 	0.00053309 	1664.6 
109.52 	0.00042647 	1331.7 
110.02 	0.00042647 	1331.7 
110.52 	0.00042647 	1331.7 
111.02 	0.00042647 	1165.2 
111.52 	0.00042647 	1165.2 
112.02 	0.00042647 	998.74 
112.52 	0.00042647 	1165.2 
113.02 	0.00042647 	1165.2 
113.52 	0.00042647 	1165.2 
114.02 	0.00031985 	1165.2 
114.52 	0.00042647 	1165.2 
115.02 	0.00031985 	1165.2 
115.52 	0.00042647 	1165.2 
116.02 	0.00031985 	1165.2 
116.52 	0.00031985 	1165.2 
117.02 	0.00042647 	1165.2 
117.52 	0.00042647 	1165.2 
118.02 	0.00031985 	1165.2 
118.52 	0.00042647 	1165.2 
119.02 	0.00031985 	1165.2 
119.52 	0.00031985 	1165.2 
120.02 	0.00031985 	1165.2 
120.52 	0.00031985 	1165.2 
121.02 	0.00031985 	1165.2 
121.52 	0.00042647 	1165.2 
122.02 	0.00031985 	1165.2 
122.52 	0.00042647 	1165.2 
123.02 	0.00031985 	1165.2 
123.52 	0.00031985 	1165.2 
124.02 	0.00031985 	1331.7 
124.52 	0.00031985 	1165.2 
125.02 	0.00031985 	1165.2 
125.52 	0.00031985 	1165.2 
126.02 	0.00042647 	1165.2 
126.52 	0.00031985 	1331.7 
127.02 	0.00042647 	1165.2 
127.52 	0.00031985 	1165.2 
128.02 	0.00031985 	998.74 
128.52 	0.00031985 	1165.2 
129.02 	0.00031985 	1331.7 
129.52 	0.00031985 	998.74 
130.02 	0.00042647 	1165.2 
130.52 	0.00031985 	1165.2 
131.02 	0.00031985 	1331.7 
131.52 	0.00031985 	1331.7 
132.02 	0.00031985 	998.74 
132.52 	0.00031985 	1165.2 
133.02 	0.00031985 	1165.2 
133.52 	0.00031985 	1331.7 
134.02 	0.00031985 	1165.2 
134.52 	0.00031985 	1165.2 
135.02 	0.00031985 	1165.2 
135.52 	0.00031985 	1165.2 
136.02 	0.00031985 	1331.7 
136.52 	0.00031985 	1165.2 
137.02 	0.00031985 	1165.2 
137.52 	0.00031985 	1165.2 
138.02 	0.00031985 	1165.2 
138.52 	0.00031985 	1165.2 
139.02 	0.00031985 	1165.2 
139.52 	0.00031985 	1165.2 
140.02 	0.00031985 	1165.2 
140.52 	0.00031985 	1165.2 
141.02 	0.00031985 	1165.2 
141.52 	0.00021324 	1165.2 
142.02 	0.00021324 	1165.2 
142.52 	0.00031985 	1165.2 
143.02 	0.00021324 	1165.2 
143.52 	0.00021324 	1165.2 
144.02 	0.00021324 	1331.7 
144.52 	0.00021324 	1165.2 
145.02 	0.00021324 	1165.2 
145.52 	0.00021324 	1165.2 
146.02 	0.00021324 	1165.2 
146.52 	0.00021324 	1165.2 
147.02 	0.00021324 	1165.2 
147.52 	0.00021324 	998.74 
148.02 	0.00021324 	1165.2 
148.52 	0.00021324 	1165.2 
149.02 	0.00021324 	1165.2 
149.52 	0.00021324 	1165.2 
150.02 	0.00021324 	1165.2 
150.52 	0.00021324 	1165.2 
151.02 	0.00021324 	1331.7 
151.52 	0.00021324 	1165.2 
152.02 	0.00010662 	1165.2 
152.52 	0.00021324 	1165.2 
153.02 	0.00021324 	1165.2 
153.52 	0.00021324 	1331.7 
154.02 	0.00021324 	1331.7 
154.52 	0.00021324 	1165.2 
155.02 	0.00010662 	1165.2 
155.52 	0.00021324 	1165.2 
156.02 	0.00010662 	1165.2 
156.52 	0.00010662 	1165.2 
157.02 	0.00010662 	1165.2 
157.52 	0.00010662 	998.74 
158.02 	0.00010662 	1165.2 
158.52 	0.00010662 	998.74 
159.02 	0.00010662 	1165.2 
159.52 	0.00010662 	1165.2 
160.02 	0.00010662 	1165.2 
160.52 	0.00010662 	1165.2 
161.02 	0.00010662 	1165.2 
161.52 	0.00021324 	1165.2 
162.02 	0.00010662 	1165.2 
162.52 	0.00010662 	998.74 
163.02 	0.00010662 	998.74 
163.52 	0.00010662 	1165.2 
164.02 	0.00010662 	1165.2 
164.52 	0.00021324 	1165.2 
165.02 	0.00010662 	1165.2 
165.52 	0.00010662 	1165.2 
166.02 	0.00010662 	1165.2 
166.52 	0.00021324 	998.74 
167.02 	0.00010662 	1165.2 
167.52 	0.00010662 	1165.2 
168.02 	0.00010662 	1331.7 
168.52 	0.00021324 	1831.0 
169.02 	0.00021324 	2163.9 
169.52 	0.00042647 	2663.3 
170.02 	0.00053309 	3162.7 
170.52 	0.00063971 	3662.0 
171.02 	0.00063971 	3995.0 
171.52 	0.00074633 	4327.9 
172.02 	0.00085294 	4494.3 
172.52 	0.00085294 	4993.7 
173.02 	0.00095956 	5160.2 
173.52 	0.00095956 	5326.6 
174.02 	0.00095956 	5826.0 
174.52 	0.0010662 	5992.4 
175.02 	0.0011728 	6325.4 
175.28 	0.0012794 	6991.2 
175.70 	0.0013860 	7657.0 
176.03 	0.0014927 	8322.8 
176.43 	0.0015993 	8988.7 
176.88 	0.0018125 	9654.5 
177.28 	0.0019191 	10320 
177.65 	0.0020257 	10986 
178.15 	0.0021324 	11319 
178.35 	0.0022390 	11985 
178.85 	0.0023456 	12151 
179.13 	0.0023456 	12817 
179.63 	0.0024522 	13150 
180.07 	0.0025588 	13816 
180.57 	0.0026655 	14149 
180.97 	0.0027721 	14815 
181.47 	0.0028787 	15148 
181.97 	0.0028787 	15480 
182.47 	0.0030919 	15980 
