Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	499.37 
0.51667 	0.00000 	499.37 
1.0167 	0.00010662 	665.83 
1.5167 	0.00021324 	832.28 
2.0167 	0.00031985 	1165.2 
2.5167 	0.00042647 	1831.0 
3.0167 	0.00063971 	2330.4 
3.5167 	0.00085294 	2829.8 
4.0167 	0.0010662 	3329.1 
4.4167 	0.0011728 	3995.0 
4.9167 	0.0013860 	4327.9 
5.3000 	0.0015993 	4993.7 
5.8000 	0.0018125 	5326.6 
6.1833 	0.0020257 	5992.4 
6.6833 	0.0022390 	6325.4 
7.0667 	0.0023456 	6991.2 
7.5667 	0.0026655 	7490.6 
8.0667 	0.0028787 	7989.9 
8.5667 	0.0030919 	8489.3 
9.0667 	0.0031985 	9155.1 
9.5667 	0.0034118 	9654.5 
10.067 	0.0037316 	9987.4 
10.483 	0.0038383 	10653 
10.983 	0.0040515 	11153 
11.483 	0.0041581 	11652 
11.983 	0.0043713 	11985 
12.483 	0.0044780 	12318 
12.983 	0.0045846 	12651 
13.417 	0.0047978 	13317 
13.800 	0.0051177 	13982 
14.267 	0.0053309 	14648 
14.767 	0.0056508 	15148 
15.233 	0.0058640 	15813 
15.733 	0.0060772 	16146 
16.133 	0.0061839 	16812 
16.633 	0.0063971 	17145 
17.117 	0.0066103 	17811 
17.617 	0.0068236 	18144 
18.117 	0.0069302 	18643 
18.617 	0.0071434 	19143 
19.117 	0.0073566 	19642 
19.567 	0.0075699 	20308 
20.067 	0.0077831 	20807 
20.483 	0.0079964 	21473 
20.983 	0.0082096 	21806 
21.483 	0.0084228 	22472 
21.983 	0.0086361 	22805 
22.483 	0.0087427 	23137 
22.983 	0.0087427 	23137 
23.483 	0.0088493 	23304 
23.983 	0.0087427 	23304 
24.483 	0.0088493 	23137 
24.983 	0.0088493 	23304 
25.483 	0.0089559 	23304 
25.983 	0.0088493 	23304 
26.483 	0.0088493 	23137 
26.983 	0.0088493 	23304 
27.483 	0.0088493 	23304 
27.983 	0.0088493 	23304 
28.483 	0.0088493 	23304 
28.983 	0.0088493 	23304 
29.483 	0.0088493 	23304 
29.983 	0.0088493 	23304 
30.483 	0.0088493 	23304 
30.983 	0.0088493 	23304 
31.483 	0.0088493 	23304 
31.983 	0.0088493 	23304 
32.483 	0.0088493 	23470 
32.983 	0.0088493 	23304 
33.483 	0.0088493 	23304 
33.983 	0.0088493 	23137 
34.483 	0.0088493 	23304 
34.983 	0.0088493 	23304 
35.483 	0.0088493 	23304 
35.983 	0.0088493 	23137 
36.483 	0.0088493 	23304 
36.983 	0.0088493 	23470 
37.483 	0.0088493 	23304 
37.983 	0.0088493 	23304 
38.483 	0.0088493 	23304 
38.983 	0.0088493 	23304 
39.483 	0.0088493 	23304 
39.983 	0.0088493 	23304 
40.483 	0.0088493 	23304 
40.983 	0.0088493 	23304 
41.483 	0.0088493 	23304 
41.983 	0.0089559 	23304 
42.483 	0.0088493 	23304 
42.983 	0.0088493 	23304 
43.483 	0.0088493 	23304 
43.983 	0.0088493 	23304 
44.483 	0.0088493 	23304 
44.983 	0.0088493 	23304 
45.483 	0.0089559 	23304 
45.983 	0.0088493 	23304 
46.483 	0.0088493 	23304 
46.983 	0.0088493 	23137 
47.483 	0.0088493 	23304 
47.983 	0.0088493 	23470 
48.483 	0.0088493 	23304 
48.983 	0.0088493 	23304 
49.483 	0.0088493 	23304 
49.983 	0.0088493 	23304 
50.483 	0.0088493 	23304 
50.983 	0.0088493 	23304 
51.483 	0.0088493 	23304 
51.983 	0.0088493 	23304 
52.483 	0.0088493 	23470 
52.983 	0.0088493 	23304 
53.483 	0.0088493 	23304 
53.983 	0.0088493 	23304 
54.483 	0.0088493 	23304 
54.983 	0.0088493 	23304 
55.483 	0.0088493 	23304 
55.983 	0.0087427 	23304 
56.483 	0.0088493 	23304 
56.983 	0.0088493 	23304 
57.483 	0.0088493 	23304 
57.983 	0.0087427 	23304 
58.483 	0.0088493 	23304 
58.983 	0.0088493 	23304 
59.483 	0.0088493 	23304 
59.983 	0.0088493 	23304 
60.483 	0.0088493 	23304 
60.983 	0.0088493 	23304 
61.483 	0.0088493 	23304 
61.983 	0.0088493 	23304 
62.483 	0.0088493 	23137 
62.983 	0.0087427 	23304 
63.483 	0.0088493 	23304 
63.983 	0.0088493 	23304 
64.483 	0.0088493 	23304 
64.983 	0.0088493 	23304 
65.483 	0.0088493 	23304 
65.983 	0.0088493 	23304 
66.483 	0.0087427 	23304 
66.983 	0.0088493 	23304 
67.483 	0.0088493 	23137 
67.983 	0.0088493 	23304 
68.483 	0.0088493 	23304 
68.983 	0.0087427 	23304 
69.483 	0.0088493 	23470 
69.983 	0.0088493 	23304 
70.483 	0.0087427 	23304 
70.983 	0.0088493 	23304 
71.483 	0.0088493 	23304 
71.983 	0.0088493 	23137 
72.483 	0.0087427 	23304 
72.983 	0.0088493 	23304 
73.483 	0.0088493 	23304 
73.983 	0.0088493 	23304 
74.483 	0.0088493 	23137 
74.983 	0.0088493 	23304 
75.483 	0.0088493 	23304 
75.983 	0.0088493 	23304 
76.483 	0.0088493 	23304 
76.983 	0.0087427 	23137 
77.483 	0.0088493 	23304 
77.983 	0.0088493 	23470 
78.483 	0.0088493 	23304 
78.983 	0.0088493 	23304 
79.483 	0.0088493 	23304 
79.983 	0.0087427 	23137 
80.483 	0.0088493 	23304 
80.983 	0.0088493 	23304 
81.483 	0.0088493 	23304 
81.983 	0.0087427 	23304 
82.483 	0.0087427 	23304 
82.983 	0.0087427 	22638 
83.483 	0.0085294 	22305 
83.983 	0.0084228 	21972 
84.483 	0.0083162 	21473 
84.983 	0.0081030 	20974 
85.417 	0.0078897 	20308 
85.917 	0.0076765 	19808 
86.350 	0.0074633 	19143 
86.850 	0.0072500 	18810 
87.350 	0.0071434 	18310 
87.850 	0.0069302 	17811 
88.350 	0.0067169 	17312 
88.850 	0.0063971 	16812 
89.317 	0.0062905 	16146 
89.817 	0.0060772 	15813 
90.267 	0.0058640 	15148 
90.767 	0.0056508 	14981 
91.267 	0.0055441 	14482 
91.767 	0.0054375 	14149 
92.267 	0.0053309 	13982 
92.567 	0.0051177 	13317 
92.933 	0.0049044 	12651 
93.417 	0.0044780 	11985 
93.900 	0.0042647 	11319 
94.400 	0.0040515 	10986 
94.850 	0.0038383 	10320 
95.350 	0.0037316 	9820.9 
95.850 	0.0035184 	9321.6 
96.350 	0.0033052 	8822.2 
96.850 	0.0030919 	8322.8 
97.350 	0.0028787 	7823.5 
97.833 	0.0026655 	7157.6 
98.333 	0.0024522 	6824.7 
98.767 	0.0023456 	6158.9 
99.267 	0.0020257 	5992.4 
99.667 	0.0019191 	5326.6 
100.17 	0.0017059 	4993.7 
100.65 	0.0014927 	4327.9 
101.15 	0.0012794 	3828.5 
101.65 	0.0010662 	3329.1 
102.15 	0.00095956 	2829.8 
102.65 	0.00074633 	2496.9 
103.15 	0.00053309 	1997.5 
103.65 	0.00042647 	1664.6 
104.15 	0.00042647 	1664.6 
104.65 	0.00031985 	1498.1 
105.15 	0.00021324 	1331.7 
105.65 	0.00031985 	1498.1 
106.15 	0.00021324 	1498.1 
106.65 	0.00021324 	1331.7 
107.15 	0.00021324 	1331.7 
107.65 	0.00021324 	1331.7 
108.15 	0.00021324 	1331.7 
108.65 	0.00010662 	998.74 
109.15 	0.00021324 	1331.7 
109.65 	0.00010662 	1331.7 
110.15 	0.00021324 	1165.2 
110.65 	0.00021324 	998.74 
111.15 	0.00010662 	1331.7 
111.65 	0.00010662 	1331.7 
112.15 	0.00021324 	1165.2 
112.65 	0.00010662 	1165.2 
113.15 	0.00010662 	1331.7 
113.65 	0.00010662 	1165.2 
114.15 	0.00010662 	1165.2 
114.65 	0.00021324 	1165.2 
115.15 	0.00010662 	1165.2 
115.65 	0.00010662 	1165.2 
116.15 	0.00021324 	1165.2 
116.65 	0.00010662 	1165.2 
117.15 	0.00010662 	1331.7 
117.65 	0.00010662 	1165.2 
118.15 	0.00010662 	998.74 
118.65 	0.00010662 	998.74 
119.15 	0.00010662 	1165.2 
119.65 	0.00000 	1331.7 
120.15 	0.00010662 	1331.7 
120.65 	0.00010662 	1165.2 
121.15 	0.00010662 	1165.2 
121.65 	0.00010662 	1165.2 
122.15 	0.00010662 	1331.7 
122.65 	0.00010662 	1165.2 
123.15 	0.00010662 	1165.2 
123.65 	0.00000 	1165.2 
124.15 	0.00010662 	1165.2 
124.65 	0.00000 	1165.2 
125.15 	0.00010662 	1165.2 
125.65 	0.00010662 	1165.2 
126.15 	0.00010662 	1165.2 
126.65 	0.00010662 	1165.2 
127.15 	0.00010662 	1165.2 
127.65 	0.00010662 	998.74 
128.15 	0.00010662 	1165.2 
128.65 	0.00010662 	1165.2 
129.15 	0.00010662 	1165.2 
129.65 	0.00010662 	1165.2 
130.15 	0.00010662 	1331.7 
130.65 	0.00010662 	1165.2 
131.15 	0.00000 	1165.2 
131.65 	0.00010662 	1331.7 
132.15 	0.00010662 	998.74 
132.65 	0.00000 	1165.2 
133.15 	0.00000 	1165.2 
133.65 	0.00000 	1331.7 
134.15 	0.00000 	1165.2 
134.65 	0.00000 	1165.2 
135.15 	0.00000 	1331.7 
135.65 	0.00000 	1165.2 
136.15 	0.00000 	1165.2 
136.65 	0.00000 	1165.2 
137.15 	0.00000 	1165.2 
137.65 	0.00000 	1165.2 
138.15 	0.00000 	1165.2 
138.65 	0.00000 	1165.2 
139.15 	0.00000 	1165.2 
139.65 	0.00000 	1331.7 
140.15 	0.00000 	1165.2 
140.65 	0.00000 	998.74 
141.15 	0.00000 	1165.2 
141.65 	0.00000 	1331.7 
142.15 	0.00000 	1165.2 
142.65 	0.00000 	998.74 
143.15 	0.00000 	1165.2 
143.65 	0.00000 	1165.2 
144.15 	0.00000 	1165.2 
144.65 	0.00000 	1165.2 
145.15 	-0.0001068 	1331.7 
145.65 	-0.0001068 	1165.2 
146.15 	0.00000 	1165.2 
146.65 	0.00000 	1165.2 
147.15 	0.00000 	1331.7 
147.65 	-0.0001068 	1331.7 
148.15 	-0.0001068 	1165.2 
148.65 	-0.0001068 	998.74 
149.15 	-0.0001068 	1165.2 
149.65 	-0.0001068 	1331.7 
150.15 	-0.0001068 	1165.2 
150.65 	0.00000 	1165.2 
151.15 	-0.0001068 	998.74 
151.65 	-0.0001068 	1165.2 
152.15 	-0.0001068 	1165.2 
152.65 	-0.0001068 	1331.7 
153.15 	-0.0001068 	1165.2 
153.65 	-0.0001068 	998.74 
154.15 	-0.0001068 	1165.2 
154.65 	-0.0001068 	1331.7 
155.15 	-0.0001068 	1165.2 
155.65 	-0.0001068 	1165.2 
156.15 	-0.0001068 	1165.2 
156.65 	-0.0001068 	1165.2 
157.15 	-0.0001068 	1165.2 
157.65 	-0.0001068 	1165.2 
158.15 	-0.0001068 	1331.7 
158.65 	-0.0001068 	1165.2 
159.15 	-0.0001068 	998.74 
159.65 	-0.0001068 	1165.2 
160.15 	-0.0001068 	1165.2 
160.65 	-0.0001068 	1165.2 
161.15 	-0.0001068 	1165.2 
161.65 	-0.0001068 	998.74 
162.15 	-0.0001068 	1165.2 
162.65 	-0.0001068 	1331.7 
163.15 	-0.0001068 	1165.2 
163.65 	-0.0001068 	1331.7 
164.15 	-0.0001068 	1165.2 
164.65 	-0.0001068 	998.74 
165.15 	-0.0002136 	1165.2 
165.65 	-0.0002136 	1331.7 
166.15 	0.00000 	1664.6 
166.65 	0.00010662 	1997.5 
167.15 	0.00021324 	2330.4 
167.65 	0.00042647 	2996.2 
168.15 	0.00053309 	3495.6 
168.65 	0.00085294 	3995.0 
169.15 	0.0010662 	4327.9 
169.48 	0.0011728 	4993.7 
169.98 	0.0014927 	5493.1 
170.48 	0.0015993 	6325.4 
170.98 	0.0018125 	6658.3 
171.45 	0.0020257 	7324.1 
171.95 	0.0023456 	7657.0 
172.45 	0.0025588 	8322.8 
172.95 	0.0026655 	8822.2 
173.45 	0.0028787 	9321.6 
173.95 	0.0030919 	9820.9 
174.42 	0.0033052 	10487 
174.92 	0.0035184 	10820 
175.42 	0.0037316 	11319 
175.92 	0.0038383 	11652 
176.40 	0.0040515 	12318 
176.90 	0.0041581 	12651 
177.40 	0.0042647 	12817 
177.68 	0.0044780 	13483 
178.03 	0.0046912 	14149 
178.53 	0.0050111 	14648 
179.00 	0.0052243 	15314 
179.50 	0.0054375 	15980 
180.00 	0.0056508 	16479 
180.50 	0.0058640 	16979 
181.00 	0.0060772 	17478 
181.50 	0.0062905 	17977 
182.00 	0.0065037 	18477 
182.50 	0.0067169 	18810 
183.00 	0.0068236 	19309 
183.43 	0.0070368 	19975 
183.93 	0.0073566 	20474 
184.43 	0.0075699 	20974 
184.90 	0.0077831 	21639 
185.40 	0.0078897 	22139 
185.90 	0.0081030 	22638 
186.40 	0.0082096 	22971 
186.90 	0.0084228 	23137 
187.40 	0.0084228 	23304 
187.90 	0.0084228 	23304 
188.40 	0.0084228 	23304 
