Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	332.91 
0.51667 	0.00000 	332.91 
1.0167 	0.00000 	665.83 
1.5167 	0.00010662 	1165.2 
2.0167 	0.00031985 	1664.6 
2.5167 	0.00042647 	1997.5 
2.9500 	0.00053309 	2663.3 
3.4500 	0.00063971 	2996.2 
3.9500 	0.00085294 	3495.6 
4.3500 	0.00095956 	4161.4 
4.8500 	0.0011728 	4660.8 
5.3500 	0.0013860 	4993.7 
5.7333 	0.0014927 	5659.5 
6.2333 	0.0015993 	6158.9 
6.7333 	0.0018125 	6824.7 
7.2333 	0.0020257 	7324.1 
7.7333 	0.0022390 	7823.5 
8.2000 	0.0023456 	8489.3 
8.7000 	0.0025588 	8822.2 
9.1667 	0.0026655 	9488.0 
9.6667 	0.0028787 	9987.4 
10.167 	0.0030919 	10487 
10.667 	0.0031985 	10986 
11.167 	0.0033052 	11319 
11.667 	0.0034118 	11652 
12.167 	0.0035184 	11818 
12.550 	0.0036250 	12484 
12.917 	0.0037316 	13150 
13.350 	0.0040515 	13816 
13.850 	0.0042647 	14315 
14.350 	0.0043713 	14815 
14.850 	0.0044780 	15314 
15.350 	0.0046912 	15813 
15.817 	0.0049044 	16479 
16.317 	0.0051177 	16979 
16.700 	0.0052243 	17644 
17.200 	0.0054375 	17977 
17.650 	0.0055441 	18643 
18.150 	0.0056508 	19143 
18.650 	0.0058640 	19642 
19.150 	0.0060772 	20141 
19.650 	0.0061839 	20641 
20.117 	0.0063971 	21306 
20.617 	0.0065037 	21639 
21.117 	0.0067169 	22305 
21.617 	0.0068236 	22638 
22.117 	0.0069302 	22971 
22.617 	0.0070368 	23304 
23.117 	0.0071434 	23304 
23.617 	0.0071434 	23470 
24.117 	0.0071434 	23470 
24.617 	0.0071434 	23470 
25.117 	0.0072500 	23304 
25.617 	0.0071434 	23470 
26.117 	0.0071434 	23470 
26.617 	0.0072500 	23470 
27.117 	0.0071434 	23470 
27.617 	0.0071434 	23470 
28.117 	0.0072500 	23470 
28.617 	0.0072500 	23470 
29.117 	0.0071434 	23470 
29.617 	0.0071434 	23304 
30.117 	0.0071434 	23637 
30.617 	0.0071434 	23470 
31.117 	0.0071434 	23470 
31.617 	0.0072500 	23470 
32.117 	0.0072500 	23470 
32.617 	0.0071434 	23470 
33.117 	0.0071434 	23470 
33.617 	0.0071434 	23470 
34.117 	0.0071434 	23637 
34.617 	0.0071434 	23470 
35.117 	0.0071434 	23470 
35.617 	0.0071434 	23470 
36.117 	0.0071434 	23470 
36.617 	0.0071434 	23470 
37.117 	0.0071434 	23470 
37.617 	0.0071434 	23470 
38.117 	0.0071434 	23470 
38.617 	0.0071434 	23470 
39.117 	0.0071434 	23470 
39.617 	0.0071434 	23470 
40.117 	0.0071434 	23304 
40.617 	0.0071434 	23304 
41.117 	0.0071434 	23637 
41.617 	0.0071434 	23470 
42.117 	0.0071434 	23470 
42.617 	0.0071434 	23470 
43.117 	0.0071434 	23470 
43.617 	0.0071434 	23470 
44.117 	0.0071434 	23637 
44.617 	0.0071434 	23470 
45.117 	0.0071434 	23470 
45.617 	0.0070368 	23470 
46.117 	0.0071434 	23304 
46.617 	0.0071434 	23470 
47.117 	0.0071434 	23470 
47.617 	0.0071434 	23470 
48.117 	0.0071434 	23470 
48.617 	0.0071434 	23470 
49.117 	0.0070368 	23470 
49.617 	0.0070368 	23470 
50.117 	0.0070368 	23470 
50.617 	0.0071434 	23470 
51.117 	0.0070368 	23470 
51.617 	0.0070368 	23304 
52.117 	0.0070368 	23470 
52.617 	0.0070368 	23470 
53.117 	0.0070368 	23470 
53.617 	0.0070368 	23470 
54.117 	0.0070368 	23470 
54.617 	0.0070368 	23470 
55.117 	0.0070368 	23470 
55.617 	0.0070368 	23470 
56.117 	0.0070368 	23470 
56.617 	0.0070368 	23470 
57.117 	0.0070368 	23470 
57.617 	0.0070368 	23470 
58.117 	0.0070368 	23470 
58.617 	0.0070368 	23470 
59.117 	0.0070368 	23470 
59.617 	0.0070368 	23470 
60.117 	0.0070368 	23470 
60.617 	0.0070368 	23470 
61.117 	0.0069302 	23470 
61.617 	0.0070368 	23470 
62.117 	0.0070368 	23470 
62.617 	0.0070368 	23470 
63.117 	0.0069302 	23470 
63.617 	0.0069302 	23470 
64.117 	0.0070368 	23470 
64.617 	0.0069302 	23470 
65.117 	0.0069302 	23470 
65.617 	0.0069302 	23304 
66.117 	0.0069302 	23470 
66.617 	0.0069302 	23637 
67.117 	0.0069302 	23470 
67.617 	0.0069302 	23470 
68.117 	0.0069302 	23470 
68.617 	0.0069302 	23470 
69.117 	0.0069302 	23470 
69.617 	0.0069302 	23470 
70.117 	0.0069302 	23637 
70.617 	0.0069302 	23470 
71.117 	0.0069302 	23470 
71.617 	0.0069302 	23470 
72.117 	0.0069302 	23470 
72.617 	0.0069302 	23470 
73.117 	0.0069302 	23470 
73.617 	0.0069302 	23470 
74.117 	0.0068236 	23470 
74.617 	0.0068236 	23470 
75.117 	0.0069302 	23470 
75.617 	0.0069302 	23470 
76.117 	0.0068236 	23637 
76.617 	0.0068236 	23470 
77.117 	0.0068236 	23470 
77.617 	0.0069302 	23470 
78.117 	0.0069302 	23470 
78.617 	0.0069302 	23470 
79.117 	0.0068236 	23470 
79.617 	0.0068236 	23470 
80.117 	0.0068236 	23470 
80.617 	0.0068236 	23470 
81.117 	0.0068236 	23470 
81.617 	0.0068236 	23470 
82.117 	0.0068236 	23470 
82.617 	0.0068236 	23137 
83.117 	0.0067169 	22805 
83.617 	0.0066103 	22305 
84.000 	0.0063971 	21639 
84.500 	0.0062905 	21306 
84.983 	0.0061839 	20641 
85.483 	0.0059706 	20141 
85.983 	0.0058640 	19808 
86.483 	0.0057574 	19309 
86.983 	0.0056508 	18810 
87.467 	0.0054375 	18144 
87.967 	0.0052243 	17644 
88.467 	0.0051177 	17145 
88.933 	0.0049044 	16479 
89.433 	0.0047978 	16146 
89.933 	0.0045846 	15647 
90.433 	0.0043713 	15148 
90.933 	0.0043713 	14648 
91.433 	0.0041581 	14315 
91.933 	0.0040515 	13982 
92.433 	0.0039449 	13649 
92.883 	0.0037316 	12984 
93.233 	0.0036250 	12318 
93.683 	0.0034118 	11652 
94.183 	0.0030919 	10986 
94.683 	0.0028787 	10653 
95.100 	0.0027721 	9987.4 
95.600 	0.0026655 	9488.0 
96.100 	0.0024522 	8988.7 
96.600 	0.0021324 	8489.3 
97.100 	0.0020257 	7989.9 
97.600 	0.0018125 	7490.6 
98.100 	0.0015993 	6824.7 
98.600 	0.0013860 	6491.8 
99.000 	0.0012794 	5826.0 
99.500 	0.0010662 	5493.1 
99.917 	0.00095956 	4827.2 
100.42 	0.00074633 	4327.9 
100.92 	0.00053309 	3995.0 
101.40 	0.00031985 	3329.1 
101.90 	0.00021324 	2996.2 
102.40 	0.00000 	2663.3 
102.63 	-0.0001068 	1997.5 
103.13 	-0.0003204 	1831.0 
103.63 	-0.0004273 	1498.1 
104.13 	-0.0004273 	1498.1 
104.63 	-0.0005341 	1331.7 
105.13 	-0.0005341 	1498.1 
105.63 	-0.0005341 	1165.2 
106.13 	-0.0005341 	1165.2 
106.63 	-0.0006409 	1165.2 
107.13 	-0.0006409 	998.74 
107.63 	-0.0006409 	1331.7 
108.13 	-0.0006409 	1165.2 
108.63 	-0.0006409 	1165.2 
109.13 	-0.0006409 	1331.7 
109.63 	-0.0006409 	998.74 
110.13 	-0.0006409 	1165.2 
110.63 	-0.0006409 	1165.2 
111.13 	-0.0006409 	998.74 
111.63 	-0.0007478 	1165.2 
112.13 	-0.0007478 	998.74 
112.63 	-0.0006409 	1165.2 
113.13 	-0.0007478 	1165.2 
113.63 	-0.0007478 	1165.2 
114.13 	-0.0007478 	1331.7 
114.63 	-0.0007478 	998.74 
115.13 	-0.0007478 	1165.2 
115.63 	-0.0007478 	1331.7 
116.13 	-0.0007478 	998.74 
116.63 	-0.0007478 	1331.7 
117.13 	-0.0007478 	1165.2 
117.63 	-0.0007478 	1165.2 
118.13 	-0.0007478 	1331.7 
118.63 	-0.0007478 	1165.2 
119.13 	-0.0007478 	1165.2 
119.63 	-0.0007478 	1165.2 
120.13 	-0.0007478 	998.74 
120.63 	-0.0007478 	1165.2 
121.13 	-0.0008546 	1165.2 
121.63 	-0.0007478 	1165.2 
122.13 	-0.0007478 	1165.2 
122.63 	-0.0007478 	998.74 
123.13 	-0.0008546 	1331.7 
123.63 	-0.0008546 	998.74 
124.13 	-0.0007478 	1331.7 
124.63 	-0.0008546 	1165.2 
125.13 	-0.0007478 	1165.2 
125.63 	-0.0007478 	1331.7 
126.13 	-0.0008546 	1165.2 
126.63 	-0.0007478 	1165.2 
127.13 	-0.0007478 	1331.7 
127.63 	-0.0008546 	998.74 
128.13 	-0.0008546 	1165.2 
128.63 	-0.0008546 	998.74 
129.13 	-0.0008546 	1165.2 
129.63 	-0.0008546 	998.74 
130.13 	-0.0008546 	1331.7 
130.63 	-0.0008546 	1165.2 
131.13 	-0.0007478 	1165.2 
131.63 	-0.0008546 	1331.7 
132.13 	-0.0008546 	1165.2 
132.63 	-0.0008546 	1165.2 
133.13 	-0.0008546 	1165.2 
133.63 	-0.0008546 	1165.2 
134.13 	-0.0008546 	1165.2 
134.63 	-0.0008546 	1165.2 
135.13 	-0.0008546 	1331.7 
135.63 	-0.0008546 	998.74 
136.13 	-0.0008546 	1165.2 
136.63 	-0.0008546 	1331.7 
137.13 	-0.0008546 	998.74 
137.63 	-0.0008546 	1165.2 
138.13 	-0.0008546 	1331.7 
138.63 	-0.0008546 	998.74 
139.13 	-0.0007478 	1331.7 
139.63 	-0.0008546 	1165.2 
140.13 	-0.0008546 	1165.2 
140.63 	-0.0008546 	1331.7 
141.13 	-0.0008546 	998.74 
141.63 	-0.0008546 	1331.7 
142.13 	-0.0008546 	1165.2 
142.63 	-0.0008546 	1165.2 
143.13 	-0.0009614 	1331.7 
143.63 	-0.0008546 	1165.2 
144.13 	-0.0008546 	1165.2 
144.63 	-0.0008546 	1165.2 
145.13 	-0.0008546 	1165.2 
145.63 	-0.0008546 	1165.2 
146.13 	-0.0009614 	1165.2 
146.63 	-0.0008546 	1331.7 
147.13 	-0.0008546 	998.74 
147.63 	-0.0008546 	1165.2 
148.13 	-0.0009614 	1165.2 
148.63 	-0.0008546 	1165.2 
149.13 	-0.0009614 	1331.7 
149.63 	-0.0009614 	998.74 
150.13 	-0.0009614 	1165.2 
150.63 	-0.0009614 	1165.2 
151.13 	-0.0009614 	1165.2 
151.63 	-0.0009614 	1331.7 
152.13 	-0.0009614 	998.74 
152.63 	-0.0009614 	1331.7 
153.13 	-0.0009614 	1165.2 
153.63 	-0.0009614 	1165.2 
154.13 	-0.0009614 	1331.7 
154.63 	-0.0009614 	1165.2 
155.13 	-0.0009614 	1331.7 
155.63 	-0.0009614 	1165.2 
156.13 	-0.0009614 	1165.2 
156.63 	-0.0009614 	1165.2 
157.13 	-0.0009614 	1165.2 
157.63 	-0.0009614 	998.74 
158.13 	-0.0009614 	1165.2 
158.63 	-0.0009614 	1165.2 
159.13 	-0.0010683 	998.74 
159.63 	-0.0009614 	1165.2 
160.13 	-0.0009614 	1165.2 
160.63 	-0.0009614 	1165.2 
161.13 	-0.0010683 	1331.7 
161.63 	-0.0009614 	998.74 
162.13 	-0.0010683 	1165.2 
162.63 	-0.0010683 	998.74 
163.13 	-0.0010683 	1331.7 
163.63 	-0.0010683 	998.74 
164.13 	-0.0010683 	1331.7 
164.63 	-0.0010683 	1165.2 
165.13 	-0.0010683 	1165.2 
165.63 	-0.0009614 	1331.7 
166.13 	-0.0009614 	1498.1 
166.62 	-0.0008546 	2163.9 
167.12 	-0.0007478 	2496.9 
167.62 	-0.0005341 	2829.8 
168.07 	-0.0003204 	3495.6 
168.50 	-0.0002136 	4161.4 
169.00 	0.00000 	4660.8 
169.50 	0.00010662 	4993.7 
169.88 	0.00021324 	5659.5 
170.38 	0.00042647 	6158.9 
170.88 	0.00053309 	6658.3 
171.38 	0.00074633 	7157.6 
171.85 	0.00095956 	7823.5 
172.35 	0.0010662 	8156.4 
172.82 	0.0012794 	8822.2 
173.32 	0.0013860 	9321.6 
173.82 	0.0015993 	9820.9 
174.32 	0.0017059 	10320 
174.82 	0.0019191 	10820 
175.32 	0.0020257 	11319 
175.82 	0.0021324 	11652 
176.32 	0.0023456 	11985 
176.82 	0.0023456 	12151 
177.07 	0.0024522 	12817 
177.42 	0.0027721 	13483 
177.90 	0.0029853 	14149 
178.40 	0.0030919 	14648 
178.90 	0.0033052 	14981 
179.35 	0.0034118 	15647 
179.85 	0.0035184 	15980 
180.22 	0.0037316 	16646 
180.72 	0.0039449 	17145 
181.18 	0.0040515 	17811 
181.68 	0.0042647 	18310 
182.18 	0.0044780 	18810 
182.68 	0.0046912 	19309 
183.18 	0.0047978 	19808 
183.68 	0.0049044 	20308 
184.18 	0.0051177 	20974 
184.68 	0.0053309 	21473 
185.18 	0.0054375 	21972 
185.68 	0.0056508 	22305 
186.18 	0.0057574 	22638 
