Tempo(s)	Deformação(mm)	Força(N)
8.4667 	0.031346 	13317 
8.5333 	0.031772 	13649 
8.6000 	0.032199 	13816 
8.6500 	0.032625 	13816 
8.7500 	0.033052 	13982 
8.8500 	0.033478 	14149 
8.9667 	0.034011 	14315 
9.0833 	0.034438 	14482 
9.1667 	0.034864 	14815 
9.2833 	0.035291 	14815 
9.3667 	0.035717 	14981 
9.4500 	0.036144 	15314 
9.5333 	0.036570 	15480 
9.6333 	0.036996 	15647 
9.7667 	0.037423 	16146 
9.8333 	0.037849 	16313 
9.9167 	0.038276 	16479 
10.000 	0.038702 	16812 
10.083 	0.039129 	16979 
10.167 	0.039555 	17145 
10.250 	0.039982 	17478 
10.333 	0.040408 	17478 
10.417 	0.040835 	17811 
10.517 	0.041261 	17977 
10.600 	0.041688 	18310 
10.683 	0.042114 	18477 
10.783 	0.042541 	18643 
10.883 	0.042967 	18810 
10.967 	0.043394 	18976 
11.067 	0.043820 	19143 
11.283 	0.043820 	19808 
11.367 	0.043287 	19975 
11.583 	0.043713 	20308 
11.700 	0.044140 	20641 
11.817 	0.044566 	20974 
11.933 	0.044993 	20974 
12.083 	0.045419 	21306 
12.250 	0.045846 	21473 
12.367 	0.046272 	21806 
12.483 	0.046699 	21972 
12.600 	0.047125 	22305 
12.700 	0.047552 	22472 
12.817 	0.047978 	22638 
12.900 	0.048405 	22805 
13.017 	0.048831 	23137 
13.100 	0.049258 	23470 
13.217 	0.049684 	23637 
13.317 	0.050111 	23637 
13.400 	0.050537 	23970 
13.517 	0.050963 	24136 
13.617 	0.051390 	24469 
13.717 	0.051816 	24636 
13.817 	0.052243 	24802 
13.900 	0.052669 	24969 
14.017 	0.053096 	25135 
14.117 	0.053522 	25468 
14.233 	0.053949 	25634 
14.333 	0.054375 	25967 
14.433 	0.054802 	25967 
14.550 	0.055228 	26300 
14.633 	0.055655 	26300 
14.767 	0.056081 	26633 
14.867 	0.056508 	26800 
14.983 	0.056934 	26966 
15.117 	0.057361 	27132 
15.200 	0.057787 	27299 
15.267 	0.058213 	27465 
15.383 	0.058640 	27632 
15.483 	0.059173 	27965 
15.583 	0.059600 	28131 
15.667 	0.060026 	28298 
15.767 	0.060452 	28464 
15.850 	0.060879 	28464 
15.933 	0.061305 	28631 
16.000 	0.061732 	28797 
16.083 	0.062158 	28963 
16.150 	0.062585 	29130 
16.233 	0.063011 	29130 
16.300 	0.063544 	29296 
16.367 	0.063971 	29463 
16.450 	0.064397 	29463 
16.517 	0.064824 	29629 
16.600 	0.065250 	29796 
16.683 	0.065677 	29962 
16.800 	0.066103 	30129 
17.050 	0.065677 	30628 
17.083 	0.065250 	30628 
17.583 	0.065250 	31294 
17.833 	0.065677 	31294 
18.117 	0.066103 	31460 
18.300 	0.066530 	31627 
18.450 	0.066956 	31627 
18.583 	0.067383 	31793 
18.717 	0.067809 	31960 
18.800 	0.068236 	31960 
18.917 	0.068769 	31960 
19.400 	0.069302 	32126 
19.483 	0.068769 	32126 
19.550 	0.068236 	32126 
20.050 	0.068449 	32293 
20.550 	0.068875 	32293 
21.050 	0.069089 	32293 
21.550 	0.069302 	32459 
22.050 	0.069622 	32459 
22.550 	0.069728 	32459 
23.050 	0.070048 	32626 
23.550 	0.070475 	32626 
23.933 	0.069941 	32626 
24.433 	0.069622 	32626 
24.933 	0.069622 	32626 
25.433 	0.069515 	32626 
25.933 	0.069622 	32626 
26.433 	0.069622 	32626 
26.900 	0.069089 	32459 
27.400 	0.069408 	32626 
27.867 	0.069941 	32626 
28.367 	0.070368 	32626 
28.867 	0.070368 	32626 
29.367 	0.070794 	32626 
29.767 	0.071328 	32459 
30.267 	0.071754 	32626 
30.417 	0.071221 	32626 
30.917 	0.071114 	32626 
31.417 	0.071114 	32792 
31.917 	0.070901 	32626 
32.417 	0.070901 	32459 
32.917 	0.071008 	32626 
33.417 	0.070794 	32459 
33.917 	0.070794 	32626 
34.417 	0.071114 	32626 
34.800 	0.071647 	32626 
35.083 	0.072180 	32626 
35.433 	0.072714 	32626 
35.683 	0.073247 	32626 
35.817 	0.073780 	32459 
35.883 	0.074419 	32626 
35.967 	0.074953 	32459 
36.050 	0.075486 	32626 
36.317 	0.074953 	32626 
36.333 	0.073886 	32626 
36.750 	0.073033 	32626 
36.800 	0.072500 	32626 
37.300 	0.072074 	32459 
37.750 	0.071434 	32626 
38.250 	0.071647 	32792 
38.750 	0.071647 	32626 
39.250 	0.071861 	32792 
39.750 	0.071861 	32626 
40.250 	0.072074 	32459 
40.750 	0.072287 	32626 
41.250 	0.072180 	32626 
41.750 	0.072180 	32626 
42.250 	0.072287 	32626 
42.750 	0.072180 	32792 
43.250 	0.072180 	32626 
43.750 	0.072180 	32626 
43.917 	0.071541 	32459 
44.417 	0.071328 	32792 
44.917 	0.071434 	32459 
45.417 	0.071541 	32626 
45.917 	0.071647 	32626 
46.417 	0.071328 	32626 
46.917 	0.071541 	32626 
47.417 	0.071541 	32626 
47.917 	0.071434 	32626 
48.417 	0.071434 	32459 
48.917 	0.071434 	32626 
49.417 	0.071434 	32792 
49.917 	0.071328 	32626 
50.417 	0.071434 	32626 
50.917 	0.071434 	32626 
51.417 	0.071647 	32626 
51.917 	0.071754 	32626 
52.050 	0.071221 	32626 
52.150 	0.070688 	32626 
52.650 	0.070581 	32459 
53.150 	0.070581 	32792 
53.650 	0.070581 	32626 
54.150 	0.070581 	32626 
54.650 	0.070581 	32626 
55.150 	0.070794 	32626 
55.650 	0.070794 	32626 
56.150 	0.071008 	32626 
56.650 	0.071434 	32626 
57.150 	0.071754 	32626 
57.650 	0.071967 	32626 
58.150 	0.072287 	32626 
58.650 	0.072394 	32626 
59.150 	0.072607 	32626 
59.650 	0.072820 	32626 
60.150 	0.072927 	32626 
60.650 	0.072820 	32626 
61.150 	0.072820 	32626 
61.650 	0.072927 	32626 
62.150 	0.072927 	32626 
62.650 	0.072500 	32626 
63.150 	0.072500 	32626 
63.650 	0.072500 	32626 
64.150 	0.072500 	32626 
64.650 	0.072607 	32626 
65.150 	0.072607 	32626 
65.650 	0.072714 	32626 
66.150 	0.072820 	32626 
66.650 	0.072820 	32626 
67.150 	0.073033 	32626 
67.650 	0.073033 	32626 
68.150 	0.073247 	32626 
68.650 	0.073353 	32459 
69.150 	0.073566 	32626 
69.650 	0.073780 	32626 
70.150 	0.073993 	32626 
70.283 	0.073460 	32626 
70.483 	0.072927 	32626 
70.833 	0.072394 	32792 
71.333 	0.071967 	32459 
71.833 	0.071754 	32626 
72.333 	0.071754 	32626 
72.833 	0.071754 	32626 
73.333 	0.071754 	32626 
73.833 	0.071647 	32626 
74.333 	0.071647 	32626 
74.833 	0.071541 	32626 
75.033 	0.071008 	32626 
75.533 	0.070901 	32626 
76.033 	0.071008 	32459 
76.533 	0.071008 	32626 
77.033 	0.071114 	32626 
77.533 	0.071114 	32459 
77.933 	0.070901 	31793 
78.433 	0.070581 	31294 
78.767 	0.070048 	30795 
79.100 	0.069515 	30462 
79.400 	0.068982 	29962 
79.683 	0.068449 	29463 
79.883 	0.067916 	28963 
80.067 	0.067383 	28631 
80.283 	0.066850 	28298 
80.467 	0.066316 	27798 
80.667 	0.065783 	27465 
80.850 	0.065250 	26966 
81.067 	0.064717 	26633 
81.267 	0.064184 	26300 
81.483 	0.063651 	25634 
81.700 	0.063118 	25468 
81.967 	0.062691 	24802 
82.167 	0.062158 	24469 
82.517 	0.061625 	23970 
82.833 	0.061092 	23470 
83.083 	0.060559 	22971 
83.283 	0.060026 	22638 
83.433 	0.059493 	22305 
83.517 	0.058960 	22139 
83.617 	0.058427 	21806 
83.733 	0.057894 	21639 
83.900 	0.057361 	21306 
84.000 	0.056827 	21140 
84.117 	0.056294 	20974 
84.267 	0.055761 	20641 
84.400 	0.055228 	20308 
84.533 	0.054695 	19975 
84.683 	0.054162 	19808 
84.867 	0.053629 	19309 
85.050 	0.053096 	19143 
85.183 	0.052563 	18810 
85.367 	0.052030 	18477 
85.533 	0.051497 	18144 
85.683 	0.050963 	17977 
85.867 	0.050430 	17644 
86.067 	0.049897 	17312 
86.283 	0.049364 	16979 
86.533 	0.048831 	16812 
86.800 	0.048298 	16479 
86.950 	0.047765 	15980 
87.067 	0.047232 	15813 
87.200 	0.046592 	15314 
87.317 	0.046059 	15148 
87.433 	0.045526 	14815 
87.567 	0.044993 	14482 
87.683 	0.044460 	14315 
87.800 	0.043927 	13982 
87.917 	0.043394 	13649 
87.983 	0.042860 	13483 
88.083 	0.042327 	13317 
88.167 	0.041794 	13317 
88.283 	0.041261 	12984 
88.383 	0.040728 	12651 
88.500 	0.040195 	12484 
88.617 	0.039662 	12318 
88.750 	0.039129 	11985 
88.883 	0.038596 	11652 
89.000 	0.038063 	11652 
89.133 	0.037530 	11153 
89.267 	0.036996 	11153 
89.400 	0.036463 	10653 
89.533 	0.035930 	10320 
89.683 	0.035397 	10154 
89.800 	0.034864 	10154 
89.933 	0.034331 	9820.9 
90.067 	0.033798 	9321.6 
90.183 	0.033265 	9155.1 
90.317 	0.032732 	8822.2 
90.450 	0.032199 	8988.7 
90.567 	0.031666 	8489.3 
90.683 	0.031132 	8322.8 
90.817 	0.030599 	7989.9 
90.950 	0.030066 	7989.9 
91.100 	0.029533 	7490.6 
91.233 	0.029000 	7324.1 
91.383 	0.028467 	7157.6 
91.550 	0.027934 	6824.7 
91.700 	0.027401 	6491.8 
91.850 	0.026868 	6158.9 
91.950 	0.026335 	6158.9 
92.050 	0.025802 	6158.9 
92.183 	0.025268 	5826.0 
92.333 	0.024735 	5493.1 
92.450 	0.024202 	5493.1 
92.583 	0.023669 	5160.2 
92.700 	0.023136 	4993.7 
92.833 	0.022603 	4827.2 
92.983 	0.022070 	4660.8 
93.100 	0.021537 	4327.9 
93.250 	0.021004 	4327.9 
93.417 	0.020471 	3995.0 
93.567 	0.019938 	3995.0 
93.750 	0.019404 	3828.5 
93.983 	0.018871 	3662.0 
94.183 	0.018338 	3828.5 
94.583 	0.017805 	3662.0 
94.900 	0.017272 	3329.1 
95.167 	0.016739 	3329.1 
95.467 	0.016206 	3162.7 
95.833 	0.015673 	2996.2 
96.333 	0.015246 	2996.2 
96.833 	0.014927 	2829.8 
97.333 	0.014607 	2996.2 
97.833 	0.014393 	2829.8 
98.333 	0.014287 	2663.3 
98.833 	0.014074 	2663.3 
99.333 	0.013967 	2663.3 
99.817 	0.013434 	2663.3 
100.32 	0.013114 	2496.9 
100.52 	0.012581 	2496.9 
101.02 	0.012154 	2496.9 
101.52 	0.012048 	2496.9 
102.02 	0.011835 	2496.9 
102.52 	0.011621 	2330.4 
103.02 	0.011515 	2496.9 
103.52 	0.011408 	2330.4 
104.02 	0.011408 	2496.9 
104.52 	0.011302 	2330.4 
105.02 	0.011302 	2330.4 
105.52 	0.011195 	2330.4 
106.02 	0.011195 	2330.4 
106.52 	0.011088 	2330.4 
107.02 	0.011088 	2330.4 
107.52 	0.010982 	2330.4 
108.02 	0.011088 	2330.4 
108.52 	0.011088 	2330.4 
109.02 	0.010982 	2330.4 
109.52 	0.010982 	2330.4 
110.02 	0.010982 	2330.4 
110.52 	0.010982 	2330.4 
111.02 	0.010875 	2330.4 
111.52 	0.010875 	2163.9 
112.02 	0.010875 	2163.9 
112.52 	0.010875 	2163.9 
113.02 	0.010875 	2163.9 
113.52 	0.010768 	2163.9 
114.02 	0.010875 	2163.9 
114.52 	0.010768 	2163.9 
115.02 	0.010768 	2163.9 
115.52 	0.010768 	2163.9 
116.02 	0.010768 	2163.9 
116.52 	0.010768 	2163.9 
117.02 	0.010768 	2163.9 
117.52 	0.010768 	2163.9 
118.02 	0.010662 	2163.9 
118.52 	0.010662 	2163.9 
119.02 	0.010768 	2163.9 
119.52 	0.010875 	2163.9 
120.02 	0.010875 	2163.9 
120.52 	0.010768 	2163.9 
121.02 	0.010982 	2163.9 
121.52 	0.010982 	2163.9 
122.02 	0.010982 	2330.4 
122.52 	0.011088 	2163.9 
123.02 	0.010982 	2163.9 
123.52 	0.011088 	2163.9 
124.02 	0.010982 	2163.9 
124.52 	0.011088 	2163.9 
125.02 	0.011088 	2163.9 
125.52 	0.011088 	2163.9 
126.02 	0.011088 	2163.9 
126.52 	0.011088 	2163.9 
126.90 	0.010555 	2163.9 
127.40 	0.010449 	2163.9 
127.90 	0.010342 	2163.9 
128.40 	0.010342 	2163.9 
128.90 	0.010449 	2163.9 
129.40 	0.010449 	2163.9 
129.90 	0.010449 	2163.9 
130.40 	0.010342 	2163.9 
130.90 	0.010449 	2163.9 
131.40 	0.010449 	1997.5 
131.90 	0.010342 	2163.9 
132.40 	0.010449 	2163.9 
132.90 	0.010449 	2330.4 
133.40 	0.010449 	2163.9 
133.90 	0.010555 	1997.5 
134.40 	0.010555 	2163.9 
134.90 	0.010555 	2163.9 
135.40 	0.010662 	2163.9 
135.90 	0.010555 	2163.9 
136.40 	0.010555 	2163.9 
136.90 	0.010662 	2163.9 
137.40 	0.010662 	2163.9 
137.90 	0.010555 	2163.9 
138.40 	0.010555 	2163.9 
138.90 	0.010555 	2163.9 
139.40 	0.010662 	2163.9 
139.90 	0.010555 	2163.9 
140.40 	0.010555 	2163.9 
140.90 	0.010555 	2163.9 
141.40 	0.010342 	2163.9 
141.90 	0.010129 	2163.9 
142.40 	0.010129 	2163.9 
142.90 	0.010022 	2163.9 
143.40 	0.010022 	2163.9 
143.90 	0.010022 	2163.9 
144.40 	0.0099155 	2163.9 
144.90 	0.0099155 	2163.9 
145.40 	0.010022 	2163.9 
145.90 	0.0099155 	2163.9 
146.40 	0.0099155 	2163.9 
146.90 	0.0098089 	2163.9 
147.40 	0.0098089 	2163.9 
147.90 	0.0097022 	2330.4 
148.40 	0.0098089 	2163.9 
148.90 	0.0097022 	2163.9 
149.40 	0.0097022 	2163.9 
149.90 	0.0098089 	2163.9 
150.40 	0.0097022 	2330.4 
150.90 	0.0097022 	2163.9 
151.40 	0.0095956 	2163.9 
151.90 	0.0097022 	1997.5 
152.40 	0.0097022 	2163.9 
152.90 	0.0095956 	1997.5 
153.40 	0.0097022 	2163.9 
153.90 	0.0097022 	2163.9 
154.40 	0.0095956 	2163.9 
154.90 	0.0095956 	2163.9 
155.40 	0.0095956 	2163.9 
155.90 	0.0098089 	2496.9 
156.40 	0.010235 	2829.8 
156.80 	0.010768 	2996.2 
157.12 	0.011302 	3329.1 
157.42 	0.011835 	3662.0 
157.73 	0.012368 	4161.4 
158.05 	0.012901 	4161.4 
158.27 	0.013434 	4660.8 
158.42 	0.013967 	4993.7 
158.60 	0.014500 	5160.2 
158.72 	0.015033 	5493.1 
158.87 	0.015566 	5826.0 
158.98 	0.016099 	5992.4 
159.10 	0.016632 	6158.9 
159.22 	0.017166 	6325.4 
159.33 	0.017699 	6824.7 
159.43 	0.018232 	6991.2 
159.55 	0.018871 	7157.6 
159.65 	0.019404 	7324.1 
159.75 	0.019938 	7823.5 
159.83 	0.020471 	7989.9 
159.93 	0.021004 	8156.4 
160.02 	0.021537 	8156.4 
160.08 	0.022070 	8322.8 
160.15 	0.022710 	8489.3 
160.20 	0.023243 	8822.2 
160.25 	0.023882 	8988.7 
160.30 	0.024522 	9155.1 
160.38 	0.025162 	9321.6 
160.45 	0.025695 	9321.6 
160.65 	0.026228 	9820.9 
160.77 	0.026761 	9987.4 
160.92 	0.027294 	10487 
161.02 	0.027827 	10820 
161.15 	0.028360 	10986 
161.28 	0.028894 	11319 
161.47 	0.029427 	11818 
161.58 	0.029960 	11985 
161.70 	0.030493 	12318 
161.85 	0.031026 	12484 
161.98 	0.031559 	12984 
162.12 	0.032092 	13150 
162.25 	0.032625 	13317 
162.38 	0.033158 	13649 
162.53 	0.033691 	13816 
162.70 	0.034224 	14149 
162.85 	0.034758 	14315 
163.30 	0.035291 	15148 
163.43 	0.035824 	15314 
163.53 	0.036357 	15647 
163.68 	0.036890 	15980 
163.80 	0.037530 	16313 
163.93 	0.038063 	16646 
164.03 	0.038596 	16812 
164.15 	0.039129 	17145 
164.27 	0.039662 	17478 
164.40 	0.040195 	17644 
164.50 	0.040728 	17977 
164.63 	0.041261 	18310 
164.75 	0.041794 	18477 
164.87 	0.042327 	18810 
165.00 	0.042860 	18976 
165.12 	0.043394 	19309 
165.27 	0.043927 	19475 
165.42 	0.044460 	19975 
165.53 	0.044993 	20141 
165.70 	0.045526 	20474 
165.85 	0.046059 	20807 
165.98 	0.046592 	21140 
166.15 	0.047125 	21306 
166.33 	0.047658 	21473 
166.53 	0.048191 	21972 
166.68 	0.048724 	22305 
166.82 	0.049258 	22638 
166.93 	0.049791 	22805 
167.07 	0.050324 	23137 
167.20 	0.050857 	23470 
167.33 	0.051390 	23803 
167.47 	0.051923 	23970 
167.58 	0.052456 	24303 
167.73 	0.052989 	24469 
167.88 	0.053522 	24802 
168.05 	0.054055 	25135 
168.20 	0.054588 	25468 
168.35 	0.055122 	25634 
168.50 	0.055655 	25967 
168.65 	0.056188 	26134 
168.80 	0.056721 	26467 
168.95 	0.057254 	26800 
169.15 	0.057787 	27132 
169.32 	0.058320 	27465 
169.47 	0.058853 	27798 
169.63 	0.059386 	28131 
169.80 	0.059919 	28464 
169.98 	0.060452 	28797 
170.17 	0.060986 	29130 
170.35 	0.061519 	29463 
170.53 	0.062052 	29629 
170.73 	0.062585 	30129 
170.92 	0.063118 	30295 
171.10 	0.063651 	30628 
171.33 	0.064184 	30961 
171.62 	0.064717 	31127 
171.95 	0.065250 	31460 
172.30 	0.065783 	31793 
172.72 	0.066316 	31960 
173.22 	0.066743 	32126 
173.72 	0.067169 	32293 
174.22 	0.067383 	32293 
174.72 	0.067596 	32459 
175.22 	0.067809 	32459 
175.72 	0.067916 	32626 
176.22 	0.068022 	32626 
176.72 	0.068022 	32626 
177.22 	0.067916 	32626 
177.72 	0.067916 	32626 
178.22 	0.067809 	32626 
178.72 	0.067809 	32792 
179.22 	0.067809 	32459 
179.72 	0.067809 	32626 
180.22 	0.067809 	32626 
180.72 	0.067916 	32626 
181.22 	0.067916 	32626 
181.72 	0.067916 	32626 
182.22 	0.067916 	32626 
182.72 	0.067916 	32626 
183.22 	0.067916 	32626 
183.72 	0.067916 	32626 
184.22 	0.067916 	32626 
184.72 	0.068022 	32626 
185.22 	0.068022 	32626 
185.72 	0.068022 	32626 
186.22 	0.068022 	32626 
186.72 	0.068022 	32626 
187.22 	0.068022 	32626 
187.72 	0.068129 	32626 
188.22 	0.068022 	32626 
188.72 	0.068129 	32626 
189.22 	0.068129 	32626 
189.72 	0.068129 	32626 
190.22 	0.068129 	32626 
190.72 	0.068129 	32626 
191.22 	0.068129 	32626 
191.72 	0.068022 	32626 
192.22 	0.068129 	32626 
192.72 	0.068129 	32626 
193.22 	0.068129 	32626 
193.72 	0.068129 	32792 
194.22 	0.068129 	32626 
194.72 	0.068129 	32626 
195.22 	0.068129 	32626 
195.72 	0.068129 	32626 
196.22 	0.068129 	32459 
196.72 	0.068129 	32626 
197.22 	0.068129 	32626 
197.72 	0.068129 	32626 
198.22 	0.068236 	32626 
198.72 	0.068129 	32626 
199.22 	0.068236 	32792 
199.72 	0.068129 	32626 
200.22 	0.068129 	32459 
200.72 	0.068236 	32626 
201.22 	0.068129 	32626 
201.72 	0.068129 	32459 
202.22 	0.068236 	32792 
202.72 	0.068236 	32626 
203.22 	0.068236 	32626 
203.72 	0.068236 	32626 
204.22 	0.068129 	32626 
204.72 	0.068236 	32626 
205.22 	0.068236 	32626 
205.72 	0.068236 	32626 
206.22 	0.068236 	32626 
206.72 	0.068236 	32626 
207.22 	0.068236 	32626 
207.72 	0.068236 	32626 
208.22 	0.068236 	32626 
208.72 	0.068236 	32626 
209.22 	0.068236 	32626 
209.72 	0.068236 	32626 
210.22 	0.068129 	32626 
210.72 	0.068236 	32626 
211.22 	0.068236 	32626 
211.72 	0.068236 	32626 
212.22 	0.068236 	32626 
212.72 	0.068236 	32626 
213.22 	0.068236 	32459 
213.72 	0.068236 	32626 
214.22 	0.068236 	32626 
214.72 	0.068236 	32626 
215.22 	0.068236 	32626 
215.72 	0.068236 	32626 
216.22 	0.068236 	32626 
216.72 	0.068236 	32626 
217.22 	0.068342 	32626 
217.72 	0.068342 	32626 
218.22 	0.068342 	32626 
218.72 	0.068342 	32626 
219.22 	0.068342 	32626 
219.72 	0.068342 	32626 
220.22 	0.068342 	32626 
220.72 	0.068342 	32459 
221.22 	0.068342 	32626 
221.72 	0.068342 	32626 
222.22 	0.068449 	32626 
222.72 	0.068342 	32626 
223.22 	0.068342 	32626 
223.72 	0.068449 	32626 
224.22 	0.068449 	32459 
224.72 	0.068449 	32626 
225.22 	0.068449 	32626 
225.72 	0.068449 	32459 
226.22 	0.068449 	32626 
226.72 	0.068555 	32626 
227.22 	0.068555 	32626 
227.72 	0.068555 	32626 
228.22 	0.068555 	32626 
228.72 	0.068555 	32626 
229.22 	0.068555 	32626 
229.72 	0.068555 	32626 
230.22 	0.068662 	32626 
230.72 	0.068662 	32626 
231.22 	0.068662 	32626 
231.72 	0.068662 	32293 
232.05 	0.068449 	31627 
232.48 	0.067916 	31127 
232.80 	0.067383 	30961 
233.05 	0.066850 	30462 
233.30 	0.066316 	30129 
233.58 	0.065783 	29796 
233.80 	0.065250 	29296 
234.00 	0.064717 	28963 
234.20 	0.064184 	28464 
234.35 	0.063651 	28131 
234.55 	0.063118 	27798 
234.73 	0.062585 	27299 
234.93 	0.062052 	26966 
235.10 	0.061519 	26633 
235.28 	0.060986 	26300 
235.47 	0.060452 	25801 
235.65 	0.059919 	25468 
235.85 	0.059386 	25135 
236.03 	0.058853 	24802 
236.25 	0.058320 	24303 
236.52 	0.057787 	24136 
236.77 	0.057254 	23637 
236.95 	0.056721 	23304 
237.13 	0.056188 	22805 
237.28 	0.055655 	22472 
237.45 	0.055122 	22305 
237.63 	0.054588 	21806 
237.83 	0.054055 	21473 
238.02 	0.053522 	20974 
238.17 	0.052989 	20807 
238.35 	0.052456 	20474 
238.55 	0.051923 	20141 
238.73 	0.051390 	19808 
238.92 	0.050857 	19475 
239.08 	0.050324 	18976 
239.28 	0.049791 	18643 
239.45 	0.049258 	18477 
239.65 	0.048724 	17977 
239.82 	0.048191 	17811 
240.00 	0.047658 	17478 
240.20 	0.047125 	17145 
240.47 	0.046592 	16979 
240.77 	0.046059 	16479 
240.92 	0.045526 	16146 
241.03 	0.044993 	15813 
241.15 	0.044460 	15480 
241.25 	0.043927 	15314 
241.35 	0.043394 	15148 
241.47 	0.042860 	14648 
241.55 	0.042327 	14482 
241.63 	0.041794 	14482 
241.73 	0.041261 	14149 
241.82 	0.040728 	13982 
241.93 	0.040195 	13649 
242.03 	0.039662 	13317 
242.15 	0.039129 	13317 
242.25 	0.038596 	12984 
242.35 	0.038063 	12817 
242.47 	0.037530 	12484 
242.58 	0.036996 	12318 
242.70 	0.036463 	11985 
242.83 	0.035930 	11818 
242.95 	0.035397 	11486 
243.07 	0.034864 	11319 
243.18 	0.034331 	11153 
243.32 	0.033798 	10986 
243.43 	0.033265 	10653 
243.57 	0.032732 	10487 
243.70 	0.032199 	10154 
243.82 	0.031666 	9987.4 
243.93 	0.031132 	9654.5 
244.07 	0.030599 	9488.0 
244.20 	0.030066 	9155.1 
244.30 	0.029533 	8988.7 
244.42 	0.029000 	8988.7 
244.55 	0.028467 	8489.3 
244.70 	0.027934 	8322.8 
244.82 	0.027401 	7989.9 
244.95 	0.026868 	7989.9 
245.05 	0.026335 	7823.5 
245.17 	0.025802 	7657.0 
245.30 	0.025268 	7324.1 
245.42 	0.024735 	7157.6 
245.52 	0.024202 	6991.2 
245.63 	0.023669 	6658.3 
245.75 	0.023136 	6325.4 
245.87 	0.022603 	6158.9 
245.98 	0.022070 	5992.4 
246.10 	0.021537 	5826.0 
246.22 	0.021004 	5659.5 
246.33 	0.020471 	5659.5 
246.45 	0.019938 	5493.1 
246.55 	0.019404 	4993.7 
246.67 	0.018871 	4827.2 
246.77 	0.018338 	4827.2 
246.90 	0.017805 	4660.8 
247.02 	0.017272 	4494.3 
247.13 	0.016739 	4327.9 
247.28 	0.016206 	4161.4 
247.43 	0.015673 	4161.4 
247.60 	0.015140 	3995.0 
247.80 	0.014607 	3828.5 
247.98 	0.014074 	3828.5 
248.22 	0.013540 	3662.0 
248.70 	0.013007 	3495.6 
248.97 	0.012474 	3329.1 
249.27 	0.011941 	3162.7 
249.67 	0.011408 	3162.7 
250.15 	0.010875 	3162.7 
250.65 	0.010449 	2829.8 
251.15 	0.010129 	2829.8 
251.65 	0.0098089 	2663.3 
252.15 	0.0094890 	2663.3 
252.65 	0.0092758 	2663.3 
253.15 	0.0090625 	2663.3 
253.65 	0.0088493 	2663.3 
254.15 	0.0087427 	2496.9 
254.65 	0.0086361 	2496.9 
255.15 	0.0084228 	2496.9 
255.65 	0.0083162 	2496.9 
256.15 	0.0082096 	2496.9 
256.65 	0.0081030 	2496.9 
257.15 	0.0079964 	2330.4 
257.65 	0.0078897 	2496.9 
258.15 	0.0078897 	2330.4 
258.65 	0.0077831 	2330.4 
259.15 	0.0076765 	2330.4 
259.65 	0.0076765 	2330.4 
260.15 	0.0076765 	2330.4 
260.65 	0.0075699 	2330.4 
