Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	332.91 
0.51667 	0.00000 	332.91 
1.0167 	0.00000 	499.37 
1.5167 	0.00010662 	665.83 
2.0167 	0.00021324 	1165.2 
2.5167 	0.00031985 	1498.1 
3.0167 	0.00042647 	1498.1 
3.4000 	0.00053309 	2163.9 
3.9000 	0.00074633 	2663.3 
4.3167 	0.00095956 	3329.1 
4.8167 	0.0012794 	3995.0 
5.3167 	0.0014927 	4494.3 
5.6000 	0.0017059 	5160.2 
6.1000 	0.0019191 	5659.5 
6.5500 	0.0021324 	6325.4 
7.0333 	0.0024522 	6991.2 
7.5333 	0.0025588 	7324.1 
7.9667 	0.0027721 	7989.9 
8.4667 	0.0029853 	8322.8 
8.8833 	0.0031985 	8988.7 
9.3833 	0.0033052 	9488.0 
9.8833 	0.0035184 	9987.4 
10.383 	0.0037316 	10487 
10.883 	0.0039449 	10986 
11.383 	0.0041581 	11319 
11.883 	0.0042647 	11985 
12.383 	0.0044780 	12318 
12.883 	0.0045846 	12651 
13.367 	0.0046912 	13317 
13.850 	0.0049044 	13982 
14.300 	0.0051177 	14648 
14.800 	0.0053309 	15148 
15.283 	0.0055441 	15813 
15.783 	0.0057574 	16313 
16.283 	0.0059706 	16812 
16.783 	0.0060772 	17312 
17.283 	0.0062905 	17977 
17.783 	0.0065037 	18477 
18.283 	0.0067169 	18976 
18.783 	0.0068236 	19475 
19.283 	0.0069302 	19975 
19.783 	0.0071434 	20308 
20.200 	0.0073566 	20974 
20.700 	0.0075699 	21473 
21.200 	0.0077831 	21972 
21.683 	0.0078897 	22638 
22.183 	0.0079964 	22805 
22.683 	0.0081030 	22971 
23.183 	0.0081030 	23137 
23.683 	0.0081030 	22971 
24.183 	0.0082096 	23137 
24.683 	0.0081030 	23137 
25.183 	0.0081030 	23137 
25.683 	0.0082096 	23137 
26.183 	0.0082096 	23137 
26.683 	0.0082096 	23137 
27.183 	0.0082096 	23137 
27.683 	0.0082096 	23137 
28.183 	0.0082096 	23137 
28.683 	0.0083162 	23304 
29.183 	0.0083162 	23304 
29.683 	0.0082096 	23137 
30.183 	0.0082096 	23137 
30.683 	0.0082096 	23137 
31.183 	0.0083162 	23137 
31.683 	0.0083162 	23137 
32.183 	0.0083162 	23137 
32.683 	0.0083162 	23137 
33.183 	0.0083162 	23137 
33.683 	0.0083162 	23137 
34.183 	0.0083162 	23137 
34.683 	0.0083162 	23137 
35.183 	0.0083162 	23137 
35.683 	0.0083162 	23137 
36.183 	0.0083162 	23137 
36.683 	0.0083162 	23137 
37.183 	0.0083162 	23137 
37.683 	0.0083162 	23137 
38.183 	0.0083162 	23137 
38.683 	0.0083162 	23137 
39.183 	0.0083162 	23137 
39.683 	0.0083162 	23137 
40.183 	0.0083162 	23137 
40.683 	0.0083162 	23137 
41.183 	0.0083162 	23137 
41.683 	0.0083162 	22971 
42.183 	0.0083162 	23137 
42.683 	0.0083162 	23137 
43.183 	0.0083162 	23137 
43.683 	0.0083162 	23304 
44.183 	0.0083162 	23304 
44.683 	0.0083162 	23137 
45.183 	0.0083162 	22971 
45.683 	0.0083162 	22971 
46.183 	0.0083162 	23137 
46.683 	0.0083162 	23137 
47.183 	0.0083162 	23304 
47.683 	0.0083162 	23137 
48.183 	0.0083162 	23137 
48.683 	0.0083162 	23137 
49.183 	0.0082096 	23137 
49.683 	0.0082096 	23137 
50.183 	0.0083162 	23137 
50.683 	0.0083162 	23137 
51.183 	0.0083162 	23137 
51.683 	0.0083162 	23137 
52.183 	0.0083162 	23137 
52.683 	0.0083162 	23137 
53.183 	0.0083162 	23137 
53.683 	0.0083162 	23137 
54.183 	0.0083162 	23137 
54.683 	0.0083162 	23137 
55.183 	0.0083162 	23137 
55.683 	0.0083162 	23137 
56.183 	0.0083162 	23137 
56.683 	0.0083162 	23137 
57.183 	0.0083162 	23137 
57.683 	0.0084228 	23137 
58.183 	0.0083162 	23137 
58.683 	0.0084228 	23137 
59.183 	0.0083162 	23137 
59.683 	0.0083162 	23137 
60.183 	0.0083162 	23137 
60.683 	0.0084228 	23137 
61.183 	0.0084228 	23137 
61.683 	0.0084228 	23137 
62.183 	0.0084228 	23137 
62.683 	0.0084228 	23137 
63.183 	0.0084228 	23137 
63.683 	0.0084228 	23137 
64.183 	0.0083162 	23137 
64.683 	0.0083162 	23137 
65.183 	0.0084228 	23137 
65.683 	0.0084228 	23304 
66.183 	0.0084228 	23137 
66.683 	0.0084228 	23137 
67.183 	0.0084228 	23137 
67.683 	0.0084228 	23137 
68.183 	0.0083162 	23137 
68.683 	0.0084228 	23137 
69.183 	0.0083162 	23137 
69.683 	0.0084228 	23137 
70.183 	0.0084228 	23137 
70.683 	0.0084228 	23137 
71.183 	0.0084228 	23137 
71.683 	0.0084228 	23137 
72.183 	0.0083162 	23137 
72.683 	0.0083162 	23137 
73.183 	0.0083162 	22971 
73.683 	0.0084228 	23137 
74.183 	0.0083162 	23137 
74.683 	0.0083162 	23137 
75.183 	0.0083162 	23137 
75.683 	0.0083162 	22971 
76.183 	0.0083162 	23137 
76.683 	0.0083162 	23304 
77.183 	0.0083162 	23137 
77.683 	0.0084228 	23137 
78.183 	0.0083162 	23137 
78.683 	0.0083162 	23137 
79.183 	0.0083162 	23137 
79.683 	0.0083162 	23137 
80.183 	0.0084228 	23137 
80.683 	0.0083162 	23137 
81.183 	0.0084228 	23137 
81.683 	0.0083162 	23137 
82.183 	0.0084228 	23137 
82.683 	0.0083162 	22805 
83.183 	0.0082096 	22305 
83.683 	0.0079964 	21806 
84.100 	0.0077831 	21140 
84.600 	0.0076765 	20641 
85.100 	0.0075699 	20141 
85.600 	0.0073566 	19642 
86.100 	0.0073566 	19143 
86.600 	0.0071434 	18477 
87.100 	0.0069302 	17977 
87.600 	0.0068236 	17478 
88.100 	0.0067169 	16979 
88.600 	0.0065037 	16479 
89.100 	0.0063971 	15980 
89.600 	0.0062905 	15647 
90.100 	0.0061839 	15148 
90.600 	0.0059706 	14648 
91.100 	0.0059706 	14315 
91.600 	0.0058640 	13982 
92.033 	0.0056508 	13317 
92.417 	0.0054375 	12651 
92.917 	0.0053309 	12151 
93.400 	0.0051177 	11486 
93.900 	0.0049044 	10986 
94.400 	0.0047978 	10487 
94.900 	0.0046912 	9987.4 
95.400 	0.0044780 	9488.0 
95.900 	0.0042647 	8988.7 
96.400 	0.0041581 	8322.8 
96.900 	0.0039449 	7989.9 
97.367 	0.0038383 	7324.1 
97.867 	0.0036250 	6991.2 
98.300 	0.0035184 	6325.4 
98.800 	0.0034118 	5826.0 
99.300 	0.0031985 	5326.6 
99.800 	0.0029853 	4993.7 
100.23 	0.0028787 	4327.9 
100.73 	0.0027721 	4161.4 
101.02 	0.0026655 	3495.6 
101.52 	0.0024522 	3162.7 
102.00 	0.0023456 	2496.9 
102.50 	0.0022390 	2163.9 
103.00 	0.0021324 	1831.0 
103.50 	0.0020257 	1664.6 
104.00 	0.0020257 	1498.1 
104.50 	0.0019191 	1498.1 
105.00 	0.0019191 	1331.7 
105.50 	0.0019191 	1331.7 
106.00 	0.0018125 	1331.7 
106.50 	0.0019191 	1331.7 
107.00 	0.0018125 	1165.2 
107.50 	0.0018125 	1165.2 
108.00 	0.0018125 	1331.7 
108.50 	0.0018125 	1165.2 
109.00 	0.0018125 	1165.2 
109.50 	0.0017059 	1165.2 
110.00 	0.0018125 	998.74 
110.50 	0.0018125 	1331.7 
111.00 	0.0018125 	1165.2 
111.50 	0.0018125 	1165.2 
112.00 	0.0018125 	1165.2 
112.50 	0.0018125 	998.74 
113.00 	0.0018125 	1165.2 
113.50 	0.0018125 	1165.2 
114.00 	0.0018125 	1165.2 
114.50 	0.0018125 	1165.2 
115.00 	0.0018125 	1165.2 
115.50 	0.0018125 	1165.2 
116.00 	0.0018125 	1165.2 
116.50 	0.0018125 	1331.7 
117.00 	0.0018125 	1165.2 
117.50 	0.0018125 	1165.2 
118.00 	0.0018125 	1165.2 
118.50 	0.0018125 	1165.2 
119.00 	0.0018125 	1165.2 
119.50 	0.0018125 	1331.7 
120.00 	0.0018125 	1165.2 
120.50 	0.0018125 	1165.2 
121.00 	0.0018125 	998.74 
121.50 	0.0018125 	1165.2 
122.00 	0.0018125 	1165.2 
122.50 	0.0018125 	1165.2 
123.00 	0.0018125 	1165.2 
123.50 	0.0018125 	1165.2 
124.00 	0.0018125 	1165.2 
124.50 	0.0018125 	1165.2 
125.00 	0.0018125 	1165.2 
125.50 	0.0018125 	1331.7 
126.00 	0.0018125 	1165.2 
126.50 	0.0018125 	998.74 
127.00 	0.0018125 	1165.2 
127.50 	0.0018125 	1165.2 
128.00 	0.0018125 	1165.2 
128.50 	0.0018125 	1331.7 
129.00 	0.0018125 	1165.2 
129.50 	0.0019191 	1165.2 
130.00 	0.0019191 	998.74 
130.50 	0.0018125 	998.74 
131.00 	0.0019191 	1165.2 
131.50 	0.0018125 	1165.2 
132.00 	0.0018125 	1165.2 
132.50 	0.0019191 	1165.2 
133.00 	0.0018125 	1165.2 
133.50 	0.0018125 	1165.2 
134.00 	0.0018125 	998.74 
134.50 	0.0018125 	998.74 
135.00 	0.0018125 	998.74 
135.50 	0.0018125 	1165.2 
136.00 	0.0018125 	1165.2 
136.50 	0.0018125 	1165.2 
137.00 	0.0018125 	1165.2 
137.50 	0.0018125 	1165.2 
138.00 	0.0018125 	1331.7 
138.50 	0.0018125 	1165.2 
139.00 	0.0018125 	998.74 
139.50 	0.0018125 	998.74 
140.00 	0.0018125 	1165.2 
140.50 	0.0018125 	1165.2 
141.00 	0.0018125 	1165.2 
141.50 	0.0018125 	1165.2 
142.00 	0.0019191 	1165.2 
142.50 	0.0018125 	1165.2 
143.00 	0.0018125 	1165.2 
143.50 	0.0018125 	1165.2 
144.00 	0.0019191 	1165.2 
144.50 	0.0018125 	1165.2 
145.00 	0.0018125 	1165.2 
145.50 	0.0018125 	1165.2 
146.00 	0.0019191 	1165.2 
146.50 	0.0019191 	1165.2 
147.00 	0.0018125 	1165.2 
147.50 	0.0018125 	1165.2 
148.00 	0.0019191 	1331.7 
148.50 	0.0018125 	1165.2 
149.00 	0.0019191 	1331.7 
149.50 	0.0018125 	998.74 
150.00 	0.0018125 	1165.2 
150.50 	0.0018125 	998.74 
151.00 	0.0018125 	1165.2 
151.50 	0.0019191 	1331.7 
152.00 	0.0018125 	1165.2 
152.50 	0.0018125 	1165.2 
153.00 	0.0018125 	998.74 
153.50 	0.0019191 	1165.2 
154.00 	0.0018125 	1165.2 
154.50 	0.0019191 	1331.7 
155.00 	0.0019191 	1165.2 
155.50 	0.0018125 	1165.2 
156.00 	0.0018125 	1165.2 
156.50 	0.0019191 	998.74 
157.00 	0.0019191 	1165.2 
157.50 	0.0018125 	1165.2 
158.00 	0.0018125 	1331.7 
158.50 	0.0018125 	1165.2 
159.00 	0.0018125 	998.74 
159.50 	0.0019191 	1165.2 
160.00 	0.0019191 	1165.2 
160.50 	0.0018125 	1331.7 
161.00 	0.0018125 	1165.2 
161.50 	0.0018125 	1165.2 
162.00 	0.0018125 	998.74 
162.50 	0.0018125 	1165.2 
163.00 	0.0018125 	1331.7 
163.50 	0.0018125 	1331.7 
164.00 	0.0018125 	1331.7 
164.50 	0.0018125 	1165.2 
165.00 	0.0019191 	998.74 
165.50 	0.0019191 	1165.2 
166.00 	0.0019191 	1498.1 
166.50 	0.0020257 	1831.0 
166.83 	0.0021324 	2496.9 
167.33 	0.0023456 	2829.8 
167.83 	0.0024522 	3329.1 
168.27 	0.0026655 	3995.0 
168.77 	0.0027721 	4327.9 
169.17 	0.0029853 	4993.7 
169.67 	0.0030919 	5326.6 
170.03 	0.0031985 	5992.4 
170.53 	0.0034118 	6325.4 
170.97 	0.0036250 	6991.2 
171.47 	0.0038383 	7490.6 
171.97 	0.0039449 	7823.5 
172.30 	0.0040515 	8489.3 
172.80 	0.0042647 	8822.2 
173.30 	0.0043713 	9488.0 
173.80 	0.0045846 	9987.4 
174.30 	0.0046912 	10487 
174.80 	0.0049044 	10820 
175.30 	0.0050111 	11319 
175.80 	0.0052243 	11818 
176.30 	0.0053309 	12151 
176.78 	0.0054375 	12817 
177.28 	0.0056508 	13150 
177.75 	0.0057574 	13816 
178.13 	0.0059706 	14482 
178.63 	0.0060772 	14981 
179.12 	0.0061839 	15647 
179.62 	0.0065037 	16146 
180.12 	0.0066103 	16646 
180.62 	0.0067169 	17145 
181.12 	0.0069302 	17811 
181.62 	0.0070368 	18310 
182.12 	0.0072500 	18810 
182.62 	0.0073566 	19309 
183.12 	0.0074633 	19808 
183.62 	0.0076765 	20308 
184.12 	0.0078897 	20807 
184.62 	0.0079964 	21306 
185.12 	0.0082096 	21972 
185.62 	0.0084228 	22472 
186.12 	0.0084228 	22805 
186.62 	0.0085294 	22971 
187.12 	0.0086361 	23137 
187.62 	0.0086361 	23137 
188.12 	0.0085294 	23304 
188.62 	0.0086361 	23137 
189.12 	0.0086361 	23137 
189.62 	0.0086361 	22971 
190.12 	0.0086361 	23137 
190.62 	0.0086361 	23304 
