Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	0.00000 
0.51667 	0.00000 	166.46 
1.0167 	0.00010662 	665.83 
1.4833 	0.00021324 	1331.7 
1.9167 	0.00042647 	1997.5 
2.3167 	0.00063971 	2663.3 
2.6833 	0.00074633 	3329.1 
3.0333 	0.00095956 	3995.0 
3.5333 	0.0010662 	4161.4 
4.0333 	0.00095956 	4327.9 
4.5333 	0.0010662 	4660.8 
5.0333 	0.0010662 	4827.2 
5.5333 	0.0011728 	5326.6 
5.7333 	0.0012794 	5992.4 
5.9000 	0.0013860 	6658.3 
6.1000 	0.0014927 	7324.1 
6.4000 	0.0018125 	7989.9 
6.6333 	0.0020257 	8655.8 
6.8333 	0.0022390 	9321.6 
7.0500 	0.0024522 	9987.4 
7.2000 	0.0026655 	10653 
7.4500 	0.0028787 	11319 
7.6000 	0.0030919 	11985 
7.7333 	0.0033052 	12651 
7.9333 	0.0035184 	13317 
8.1333 	0.0036250 	13982 
8.3667 	0.0038383 	14648 
8.5500 	0.0040515 	15314 
8.8667 	0.0042647 	15980 
9.3000 	0.0045846 	16646 
9.7000 	0.0046912 	17312 
10.050 	0.0049044 	17977 
10.267 	0.0051177 	18643 
10.467 	0.0053309 	19309 
10.750 	0.0055441 	19975 
10.983 	0.0056508 	20641 
11.283 	0.0059706 	21306 
11.617 	0.0060772 	21972 
11.917 	0.0062905 	22638 
12.233 	0.0065037 	23304 
12.583 	0.0067169 	23970 
12.900 	0.0069302 	24636 
13.283 	0.0071434 	25301 
13.617 	0.0072500 	25967 
13.900 	0.0074633 	26633 
14.200 	0.0077831 	27299 
14.533 	0.0078897 	27965 
14.883 	0.0081030 	28631 
15.267 	0.0083162 	29296 
15.617 	0.0085294 	29962 
15.950 	0.0087427 	30628 
16.283 	0.0089559 	31294 
16.683 	0.0090625 	31960 
17.017 	0.0092758 	32626 
17.400 	0.0094890 	33291 
17.683 	0.0097022 	33957 
18.050 	0.0099155 	34623 
18.383 	0.010129 	35289 
18.700 	0.010342 	35955 
19.050 	0.010449 	36620 
19.250 	0.010662 	37286 
19.483 	0.010875 	37952 
19.717 	0.011088 	38618 
20.017 	0.011302 	39284 
20.333 	0.011515 	39950 
20.633 	0.011621 	40615 
20.967 	0.011835 	41281 
21.250 	0.012048 	41947 
21.583 	0.012261 	42613 
21.933 	0.012474 	43279 
22.267 	0.012688 	43945 
22.583 	0.012794 	44610 
22.900 	0.013007 	45276 
23.233 	0.013221 	45942 
23.567 	0.013434 	46608 
23.867 	0.013540 	47274 
24.233 	0.013860 	47940 
24.533 	0.013967 	48605 
24.850 	0.014180 	49271 
25.217 	0.014393 	49937 
25.517 	0.014607 	50603 
25.833 	0.014820 	51269 
26.167 	0.015033 	51935 
26.450 	0.015140 	52600 
26.850 	0.015460 	53266 
27.350 	0.015566 	53599 
27.850 	0.015566 	53766 
28.350 	0.015566 	53932 
28.850 	0.015566 	53766 
29.350 	0.015673 	53766 
29.850 	0.015673 	53766 
