Tempo(s)	Deformação(mm)	Força(N)
79.283 	0.0055441 	22638 
79.783 	0.0055441 	22638 
80.283 	0.0055441 	22805 
80.783 	0.0055441 	22638 
81.283 	0.0055441 	22638 
81.783 	0.0055441 	22472 
82.283 	0.0055441 	22638 
82.783 	0.0055441 	22305 
83.083 	0.0055441 	21639 
83.583 	0.0054375 	21306 
84.083 	0.0054375 	20807 
84.583 	0.0054375 	20308 
85.083 	0.0053309 	19808 
85.583 	0.0052243 	19309 
86.083 	0.0052243 	18976 
86.583 	0.0051177 	18643 
87.083 	0.0051177 	18144 
87.583 	0.0049044 	17644 
88.067 	0.0047978 	16979 
88.567 	0.0045846 	16646 
88.967 	0.0045846 	15980 
89.467 	0.0043713 	15647 
89.967 	0.0042647 	15148 
90.467 	0.0040515 	14648 
90.967 	0.0039449 	14315 
91.467 	0.0038383 	13982 
91.967 	0.0037316 	13649 
92.467 	0.0036250 	13150 
92.950 	0.0034118 	12484 
93.450 	0.0031985 	11985 
93.850 	0.0030919 	11319 
94.350 	0.0028787 	10820 
94.850 	0.0027721 	10154 
95.350 	0.0025588 	9820.9 
95.783 	0.0024522 	9155.1 
96.283 	0.0022390 	8822.2 
96.767 	0.0021324 	8156.4 
97.267 	0.0019191 	7657.0 
97.767 	0.0018125 	7324.1 
98.267 	0.0017059 	6824.7 
98.767 	0.0014927 	6325.4 
99.267 	0.0013860 	5826.0 
99.767 	0.0012794 	5326.6 
100.27 	0.0011728 	4827.2 
100.77 	0.0010662 	4161.4 
101.27 	0.00095956 	3995.0 
101.62 	0.00085294 	3329.1 
102.12 	0.00074633 	3162.7 
102.62 	0.00063971 	2663.3 
103.00 	0.00053309 	1997.5 
103.50 	0.00053309 	1831.0 
104.00 	0.00053309 	1498.1 
104.50 	0.00042647 	1331.7 
105.00 	0.00053309 	1331.7 
105.50 	0.00053309 	1331.7 
106.00 	0.00053309 	1165.2 
106.50 	0.00053309 	998.74 
107.00 	0.00063971 	1165.2 
107.50 	0.00053309 	1165.2 
108.00 	0.00053309 	998.74 
108.50 	0.00053309 	998.74 
109.00 	0.00053309 	832.28 
109.50 	0.00053309 	832.28 
110.00 	0.00053309 	998.74 
110.50 	0.00053309 	998.74 
111.00 	0.00053309 	998.74 
111.50 	0.00053309 	998.74 
112.00 	0.00053309 	1165.2 
112.50 	0.00053309 	998.74 
113.00 	0.00053309 	1165.2 
113.50 	0.00053309 	998.74 
114.00 	0.00053309 	998.74 
114.50 	0.00053309 	1165.2 
115.00 	0.00053309 	998.74 
115.50 	0.00053309 	998.74 
116.00 	0.00053309 	832.28 
116.50 	0.00053309 	832.28 
117.00 	0.00053309 	832.28 
117.50 	0.00053309 	998.74 
118.00 	0.00063971 	1165.2 
118.50 	0.00053309 	1165.2 
119.00 	0.00053309 	1165.2 
119.50 	0.00053309 	1165.2 
120.00 	0.00053309 	1165.2 
120.50 	0.00053309 	998.74 
121.00 	0.00053309 	998.74 
121.50 	0.00053309 	832.28 
122.00 	0.00053309 	998.74 
122.50 	0.00053309 	998.74 
123.00 	0.00053309 	998.74 
123.50 	0.00053309 	1165.2 
124.00 	0.00053309 	1165.2 
124.50 	0.00053309 	998.74 
125.00 	0.00053309 	1165.2 
125.50 	0.00053309 	998.74 
126.00 	0.00053309 	832.28 
126.50 	0.00053309 	998.74 
127.00 	0.00053309 	998.74 
127.50 	0.00053309 	998.74 
128.00 	0.00053309 	1165.2 
128.50 	0.00053309 	1165.2 
129.00 	0.00053309 	998.74 
129.50 	0.00053309 	832.28 
130.00 	0.00053309 	998.74 
130.50 	0.00053309 	998.74 
131.00 	0.00053309 	1165.2 
131.50 	0.00053309 	998.74 
132.00 	0.00053309 	1165.2 
132.50 	0.00053309 	1165.2 
133.00 	0.00053309 	1165.2 
133.50 	0.00053309 	998.74 
134.00 	0.00053309 	998.74 
134.50 	0.00053309 	832.28 
135.00 	0.00053309 	998.74 
135.50 	0.00053309 	998.74 
136.00 	0.00053309 	1165.2 
136.50 	0.00053309 	832.28 
137.00 	0.00053309 	998.74 
137.50 	0.00053309 	1165.2 
138.00 	0.00053309 	1165.2 
138.50 	0.00053309 	1165.2 
139.00 	0.00053309 	1165.2 
139.50 	0.00053309 	998.74 
140.00 	0.00053309 	998.74 
140.50 	0.00053309 	832.28 
141.00 	0.00053309 	832.28 
141.50 	0.00053309 	998.74 
142.00 	0.00053309 	998.74 
142.50 	0.00053309 	998.74 
143.00 	0.00053309 	1165.2 
143.50 	0.00053309 	998.74 
144.00 	0.00053309 	832.28 
144.50 	0.00053309 	832.28 
145.00 	0.00053309 	832.28 
145.50 	0.00053309 	998.74 
146.00 	0.00053309 	998.74 
146.50 	0.00053309 	1165.2 
147.00 	0.00053309 	998.74 
147.50 	0.00053309 	1165.2 
148.00 	0.00053309 	1165.2 
148.50 	0.00053309 	1165.2 
149.00 	0.00053309 	665.83 
149.50 	0.00053309 	998.74 
150.00 	0.00042647 	1165.2 
150.50 	0.00053309 	998.74 
151.00 	0.00053309 	998.74 
151.50 	0.00053309 	998.74 
152.00 	0.00053309 	998.74 
152.50 	0.00053309 	998.74 
153.00 	0.00053309 	998.74 
153.50 	0.00053309 	832.28 
154.00 	0.00053309 	832.28 
154.50 	0.00053309 	998.74 
155.00 	0.00053309 	998.74 
155.50 	0.00053309 	998.74 
156.00 	0.00053309 	998.74 
156.50 	0.00053309 	998.74 
157.00 	0.00053309 	998.74 
157.50 	0.00053309 	998.74 
158.00 	0.00053309 	998.74 
158.50 	0.00053309 	998.74 
159.00 	0.00053309 	998.74 
159.50 	0.00053309 	1165.2 
160.00 	0.00053309 	998.74 
160.50 	0.00053309 	998.74 
161.00 	0.00053309 	1165.2 
161.50 	0.00053309 	998.74 
162.00 	0.00053309 	998.74 
162.50 	0.00053309 	998.74 
163.00 	0.00053309 	998.74 
163.50 	0.00053309 	998.74 
164.00 	0.00053309 	998.74 
164.50 	0.00053309 	832.28 
165.00 	0.00053309 	998.74 
165.50 	0.00063971 	998.74 
166.00 	0.00053309 	998.74 
166.38 	0.00053309 	1664.6 
166.88 	0.00053309 	1997.5 
167.38 	0.00063971 	2330.4 
167.88 	0.00074633 	2496.9 
168.38 	0.00085294 	2829.8 
168.88 	0.00095956 	3495.6 
169.38 	0.0010662 	3828.5 
169.83 	0.0010662 	4494.3 
170.33 	0.0011728 	4827.2 
170.72 	0.0012794 	5493.1 
171.22 	0.0013860 	5659.5 
171.65 	0.0013860 	6325.4 
172.15 	0.0014927 	6824.7 
172.65 	0.0015993 	7324.1 
173.15 	0.0017059 	7823.5 
173.65 	0.0018125 	8322.8 
174.15 	0.0019191 	8822.2 
174.63 	0.0019191 	9488.0 
175.13 	0.0021324 	9820.9 
175.60 	0.0021324 	10487 
176.10 	0.0022390 	10820 
176.60 	0.0023456 	11319 
177.10 	0.0024522 	11652 
177.60 	0.0024522 	11985 
178.10 	0.0025588 	12484 
178.48 	0.0027721 	13150 
178.98 	0.0028787 	13649 
179.48 	0.0029853 	14149 
179.93 	0.0030919 	14815 
180.43 	0.0031985 	15148 
180.83 	0.0033052 	15813 
181.33 	0.0034118 	16313 
181.83 	0.0036250 	16812 
182.33 	0.0037316 	17312 
182.73 	0.0038383 	17977 
183.23 	0.0039449 	18310 
183.65 	0.0040515 	18976 
184.15 	0.0041581 	19309 
184.65 	0.0043713 	19975 
185.15 	0.0044780 	20474 
185.65 	0.0045846 	20974 
186.15 	0.0047978 	21306 
186.60 	0.0049044 	21972 
187.10 	0.0050111 	22305 
187.60 	0.0050111 	22472 
188.10 	0.0051177 	22638 
188.60 	0.0051177 	22638 
189.10 	0.0051177 	22638 
189.60 	0.0051177 	22805 
190.10 	0.0051177 	22638 
190.60 	0.0050111 	22472 
191.10 	0.0051177 	22638 
191.60 	0.0051177 	22638 
192.10 	0.0051177 	22638 
192.60 	0.0050111 	22638 
193.10 	0.0050111 	22638 
193.60 	0.0051177 	22638 
194.10 	0.0051177 	22472 
194.60 	0.0050111 	22472 
195.10 	0.0050111 	22472 
195.60 	0.0050111 	22638 
196.10 	0.0051177 	22638 
196.60 	0.0050111 	22638 
197.10 	0.0050111 	22638 
197.60 	0.0050111 	22638 
198.10 	0.0051177 	22638 
198.60 	0.0051177 	22638 
199.10 	0.0050111 	22805 
199.60 	0.0050111 	22638 
200.10 	0.0050111 	22638 
200.60 	0.0050111 	22638 
201.10 	0.0050111 	22472 
201.60 	0.0050111 	22638 
202.10 	0.0051177 	22638 
202.60 	0.0050111 	22638 
203.10 	0.0050111 	22472 
203.60 	0.0050111 	22472 
204.10 	0.0050111 	22472 
204.60 	0.0050111 	22638 
205.10 	0.0051177 	22638 
205.60 	0.0050111 	22805 
206.10 	0.0050111 	22638 
206.60 	0.0050111 	22638 
207.10 	0.0050111 	22638 
207.60 	0.0050111 	22638 
208.10 	0.0050111 	22638 
208.60 	0.0050111 	22638 
209.10 	0.0050111 	22638 
209.60 	0.0050111 	22638 
210.10 	0.0050111 	22638 
210.60 	0.0050111 	22638 
211.10 	0.0051177 	22472 
211.60 	0.0050111 	22638 
212.10 	0.0050111 	22638 
212.60 	0.0051177 	22805 
213.10 	0.0050111 	22638 
213.60 	0.0050111 	22472 
214.10 	0.0050111 	22638 
214.60 	0.0050111 	22638 
215.10 	0.0050111 	22638 
215.60 	0.0050111 	22638 
216.10 	0.0050111 	22638 
216.60 	0.0050111 	22638 
217.10 	0.0050111 	22638 
217.60 	0.0050111 	22638 
218.10 	0.0050111 	22472 
218.60 	0.0050111 	22638 
219.10 	0.0050111 	22638 
219.60 	0.0050111 	22638 
220.10 	0.0050111 	22638 
220.60 	0.0050111 	22638 
221.10 	0.0050111 	22638 
221.60 	0.0051177 	22638 
222.10 	0.0050111 	22638 
222.60 	0.0050111 	22638 
223.10 	0.0051177 	22638 
223.60 	0.0050111 	22638 
224.10 	0.0050111 	22638 
224.60 	0.0051177 	22638 
225.10 	0.0050111 	22638 
225.60 	0.0051177 	22638 
226.10 	0.0050111 	22638 
226.60 	0.0051177 	22638 
227.10 	0.0050111 	22638 
227.60 	0.0050111 	22805 
228.10 	0.0050111 	22638 
228.60 	0.0051177 	22638 
229.10 	0.0050111 	22638 
229.60 	0.0050111 	22472 
230.10 	0.0050111 	22638 
230.60 	0.0050111 	22638 
231.10 	0.0050111 	22638 
231.60 	0.0051177 	22638 
232.10 	0.0050111 	22638 
232.60 	0.0051177 	22638 
233.10 	0.0050111 	22638 
233.60 	0.0050111 	22638 
234.10 	0.0050111 	22638 
234.60 	0.0050111 	22638 
235.10 	0.0050111 	22638 
235.60 	0.0051177 	22638 
236.10 	0.0051177 	22638 
236.60 	0.0050111 	22638 
237.10 	0.0051177 	22638 
237.60 	0.0050111 	22638 
238.10 	0.0050111 	22805 
238.60 	0.0050111 	22638 
239.10 	0.0050111 	22638 
239.60 	0.0050111 	22638 
240.10 	0.0050111 	22638 
240.60 	0.0050111 	22638 
241.10 	0.0050111 	22638 
241.60 	0.0051177 	22638 
242.10 	0.0050111 	22638 
242.60 	0.0050111 	22638 
243.10 	0.0050111 	22638 
243.60 	0.0050111 	22638 
244.10 	0.0050111 	22638 
244.60 	0.0050111 	22638 
245.10 	0.0050111 	22638 
245.60 	0.0050111 	22638 
246.10 	0.0050111 	22805 
246.60 	0.0050111 	22805 
247.10 	0.0050111 	22638 
247.57 	0.0050111 	21972 
248.07 	0.0050111 	21473 
248.57 	0.0050111 	20974 
249.07 	0.0049044 	20641 
249.57 	0.0049044 	20141 
250.07 	0.0047978 	19642 
250.57 	0.0047978 	19143 
251.07 	0.0046912 	18810 
251.57 	0.0046912 	18310 
252.07 	0.0044780 	17977 
252.53 	0.0043713 	17312 
253.03 	0.0041581 	16812 
253.53 	0.0040515 	16313 
254.03 	0.0039449 	15813 
254.53 	0.0037316 	15480 
255.03 	0.0036250 	14815 
255.53 	0.0035184 	14648 
256.03 	0.0034118 	14149 
256.53 	0.0033052 	13816 
256.98 	0.0031985 	13150 
257.48 	0.0030919 	12817 
257.93 	0.0028787 	12151 
258.43 	0.0026655 	11486 
258.93 	0.0024522 	10986 
259.43 	0.0023456 	10487 
259.93 	0.0021324 	9987.4 
260.43 	0.0020257 	9488.0 
260.93 	0.0018125 	8988.7 
261.43 	0.0017059 	8489.3 
261.93 	0.0014927 	7989.9 
262.35 	0.0013860 	7324.1 
262.85 	0.0012794 	6991.2 
263.35 	0.0011728 	6658.3 
263.67 	0.0010662 	5992.4 
264.17 	0.00085294 	5659.5 
264.67 	0.00074633 	5326.6 
265.03 	0.00063971 	4660.8 
265.53 	0.00053309 	4494.3 
265.93 	0.00042647 	3828.5 
266.43 	0.00031985 	3495.6 
266.93 	0.00021324 	3162.7 
267.38 	0.00010662 	2496.9 
267.88 	0.00000 	1997.5 
268.38 	-0.0001068 	1664.6 
268.88 	-0.0001068 	1498.1 
269.38 	-0.0001068 	1331.7 
269.88 	-0.0001068 	1498.1 
270.38 	-0.0002136 	1331.7 
270.88 	-0.0002136 	1165.2 
271.38 	-0.0002136 	998.74 
271.88 	-0.0002136 	1165.2 
272.38 	-0.0002136 	1165.2 
272.88 	-0.0002136 	1165.2 
273.38 	-0.0002136 	1165.2 
273.88 	-0.0002136 	1165.2 
274.38 	-0.0003204 	1165.2 
274.88 	-0.0002136 	1165.2 
275.38 	-0.0002136 	998.74 
275.88 	-0.0002136 	998.74 
276.38 	-0.0002136 	998.74 
276.88 	-0.0002136 	832.28 
277.38 	-0.0002136 	998.74 
277.88 	-0.0003204 	832.28 
278.38 	-0.0003204 	998.74 
278.88 	-0.0002136 	998.74 
279.38 	-0.0003204 	998.74 
279.88 	-0.0003204 	1165.2 
280.38 	-0.0003204 	1165.2 
280.88 	-0.0003204 	1165.2 
281.38 	-0.0003204 	998.74 
281.88 	-0.0003204 	998.74 
282.38 	-0.0002136 	998.74 
282.88 	-0.0003204 	998.74 
283.38 	-0.0003204 	832.28 
283.88 	-0.0003204 	998.74 
284.38 	-0.0002136 	998.74 
284.88 	-0.0003204 	1165.2 
285.38 	-0.0002136 	998.74 
285.88 	-0.0003204 	998.74 
286.38 	-0.0002136 	998.74 
286.88 	-0.0002136 	832.28 
287.38 	-0.0002136 	998.74 
287.88 	-0.0002136 	998.74 
288.38 	-0.0003204 	1165.2 
288.88 	-0.0003204 	998.74 
289.38 	-0.0002136 	998.74 
289.88 	-0.0002136 	1165.2 
290.38 	-0.0002136 	998.74 
290.88 	-0.0002136 	1165.2 
291.38 	-0.0002136 	998.74 
291.88 	-0.0002136 	832.28 
292.38 	-0.0002136 	998.74 
292.88 	-0.0002136 	998.74 
293.38 	-0.0002136 	998.74 
293.88 	-0.0002136 	998.74 
294.38 	-0.0003204 	998.74 
294.88 	-0.0003204 	832.28 
295.38 	-0.0002136 	998.74 
295.88 	-0.0002136 	998.74 
296.38 	-0.0002136 	832.28 
296.88 	-0.0002136 	998.74 
297.38 	-0.0002136 	998.74 
297.88 	-0.0002136 	998.74 
298.38 	-0.0002136 	832.28 
298.88 	-0.0002136 	832.28 
299.38 	-0.0002136 	998.74 
299.88 	-0.0002136 	998.74 
300.38 	-0.0003204 	998.74 
300.88 	-0.0002136 	998.74 
301.38 	-0.0003204 	998.74 
301.88 	-0.0002136 	1165.2 
302.38 	-0.0003204 	998.74 
302.88 	-0.0002136 	1165.2 
303.38 	-0.0002136 	1165.2 
303.88 	-0.0003204 	998.74 
304.38 	-0.0002136 	832.28 
304.88 	-0.0002136 	832.28 
305.38 	-0.0002136 	998.74 
305.88 	-0.0002136 	998.74 
306.38 	-0.0003204 	998.74 
306.88 	-0.0002136 	998.74 
307.38 	-0.0002136 	998.74 
307.88 	-0.0002136 	832.28 
308.38 	-0.0002136 	998.74 
308.88 	-0.0002136 	832.28 
309.38 	-0.0002136 	998.74 
309.88 	-0.0002136 	998.74 
310.38 	-0.0003204 	998.74 
310.88 	-0.0002136 	998.74 
311.38 	-0.0003204 	1165.2 
311.88 	-0.0002136 	1165.2 
312.38 	-0.0002136 	998.74 
312.88 	-0.0003204 	998.74 
313.38 	-0.0003204 	998.74 
313.88 	-0.0003204 	832.28 
314.38 	-0.0002136 	998.74 
314.88 	-0.0002136 	998.74 
315.38 	-0.0003204 	998.74 
315.88 	-0.0003204 	998.74 
316.38 	-0.0003204 	998.74 
316.88 	-0.0002136 	998.74 
317.38 	-0.0003204 	998.74 
317.88 	-0.0003204 	832.28 
318.38 	-0.0002136 	998.74 
318.88 	-0.0002136 	1165.2 
319.38 	-0.0003204 	1165.2 
319.88 	-0.0002136 	1165.2 
320.38 	-0.0003204 	998.74 
320.88 	-0.0003204 	998.74 
321.38 	-0.0003204 	998.74 
321.88 	-0.0003204 	832.28 
322.38 	-0.0003204 	832.28 
322.88 	-0.0003204 	998.74 
323.38 	-0.0003204 	998.74 
323.88 	-0.0003204 	998.74 
324.38 	-0.0003204 	1165.2 
324.88 	-0.0003204 	1165.2 
325.38 	-0.0003204 	832.28 
325.88 	-0.0003204 	998.74 
326.38 	-0.0003204 	998.74 
326.88 	-0.0003204 	998.74 
327.38 	-0.0002136 	1165.2 
327.88 	-0.0002136 	1165.2 
328.38 	-0.0002136 	1165.2 
328.88 	-0.0003204 	998.74 
329.38 	-0.0003204 	998.74 
329.88 	-0.0002136 	998.74 
330.38 	-0.0002136 	832.28 
330.87 	-0.0002136 	1498.1 
331.37 	-0.0002136 	1831.0 
331.87 	-0.0002136 	2496.9 
332.37 	-0.0001068 	2663.3 
332.87 	0.00000 	2996.2 
333.37 	0.00010662 	3495.6 
333.87 	0.00021324 	3995.0 
334.33 	0.00042647 	4660.8 
334.83 	0.00053309 	4993.7 
335.33 	0.00063971 	5493.1 
335.83 	0.00074633 	5992.4 
336.33 	0.00085294 	6491.8 
336.83 	0.00095956 	6824.7 
337.20 	0.0010662 	7490.6 
337.70 	0.0011728 	7989.9 
338.20 	0.0012794 	8489.3 
338.70 	0.0013860 	8988.7 
339.20 	0.0014927 	9488.0 
339.70 	0.0015993 	10154 
340.20 	0.0017059 	10653 
340.70 	0.0019191 	10986 
341.20 	0.0020257 	11319 
341.70 	0.0020257 	11652 
342.20 	0.0021324 	11985 
342.57 	0.0022390 	12651 
343.07 	0.0024522 	13150 
343.43 	0.0025588 	13816 
343.93 	0.0026655 	14315 
344.43 	0.0027721 	14815 
344.93 	0.0029853 	15314 
345.43 	0.0030919 	15980 
345.93 	0.0033052 	16479 
346.43 	0.0034118 	16979 
346.93 	0.0035184 	17644 
347.43 	0.0037316 	17977 
347.80 	0.0038383 	18643 
348.30 	0.0039449 	18976 
348.80 	0.0040515 	19642 
349.30 	0.0042647 	19975 
349.70 	0.0043713 	20641 
350.20 	0.0044780 	20974 
350.70 	0.0045846 	21473 
351.20 	0.0047978 	21972 
351.70 	0.0047978 	22305 
352.20 	0.0050111 	22638 
352.70 	0.0050111 	22638 
353.20 	0.0050111 	22638 
353.70 	0.0050111 	22638 
354.20 	0.0050111 	22638 
354.70 	0.0050111 	22638 
355.20 	0.0050111 	22638 
355.70 	0.0049044 	22638 
356.20 	0.0049044 	22472 
356.70 	0.0050111 	22638 
357.20 	0.0050111 	22638 
357.70 	0.0050111 	22638 
358.20 	0.0050111 	22638 
358.70 	0.0050111 	22472 
359.20 	0.0050111 	22638 
359.70 	0.0050111 	22638 
360.20 	0.0050111 	22638 
360.70 	0.0049044 	22472 
361.20 	0.0050111 	22472 
361.70 	0.0050111 	22638 
362.20 	0.0050111 	22638 
362.70 	0.0050111 	22638 
363.20 	0.0050111 	22638 
363.70 	0.0049044 	22638 
364.20 	0.0050111 	22638 
364.70 	0.0049044 	22638 
365.20 	0.0049044 	22638 
365.70 	0.0049044 	22638 
366.20 	0.0050111 	22805 
366.70 	0.0050111 	22638 
367.20 	0.0049044 	22638 
367.70 	0.0050111 	22638 
368.20 	0.0050111 	22638 
368.70 	0.0050111 	22805 
369.20 	0.0049044 	22638 
369.70 	0.0050111 	22638 
370.20 	0.0050111 	22638 
370.70 	0.0050111 	22638 
371.20 	0.0050111 	22638 
371.70 	0.0049044 	22805 
372.20 	0.0050111 	22805 
372.70 	0.0050111 	22638 
373.20 	0.0050111 	22638 
373.70 	0.0050111 	22638 
374.20 	0.0050111 	22638 
374.70 	0.0050111 	22638 
375.20 	0.0050111 	22638 
375.70 	0.0049044 	22472 
376.20 	0.0050111 	22638 
376.70 	0.0050111 	22472 
377.20 	0.0050111 	22638 
377.70 	0.0050111 	22638 
378.20 	0.0050111 	22638 
378.70 	0.0049044 	22638 
379.20 	0.0050111 	22638 
379.70 	0.0050111 	22638 
380.20 	0.0050111 	22638 
380.70 	0.0050111 	22638 
381.20 	0.0050111 	22638 
381.70 	0.0049044 	22638 
382.20 	0.0050111 	22805 
382.70 	0.0050111 	22638 
383.20 	0.0050111 	22638 
383.70 	0.0050111 	22638 
384.20 	0.0050111 	22638 
384.70 	0.0050111 	22805 
385.20 	0.0050111 	22638 
385.70 	0.0050111 	22638 
386.20 	0.0050111 	22638 
386.70 	0.0050111 	22638 
387.20 	0.0050111 	22638 
387.70 	0.0050111 	22638 
388.20 	0.0050111 	22638 
388.70 	0.0050111 	22638 
389.20 	0.0050111 	22638 
389.70 	0.0050111 	22638 
390.20 	0.0050111 	22638 
390.70 	0.0050111 	22805 
391.20 	0.0050111 	22638 
391.70 	0.0050111 	22638 
392.20 	0.0050111 	22638 
392.70 	0.0050111 	22638 
393.20 	0.0050111 	22638 
393.70 	0.0050111 	22638 
394.20 	0.0050111 	22638 
394.70 	0.0050111 	22638 
395.20 	0.0050111 	22638 
395.70 	0.0050111 	22638 
396.20 	0.0050111 	22472 
396.70 	0.0050111 	22638 
397.20 	0.0049044 	22638 
397.70 	0.0050111 	22638 
398.20 	0.0050111 	22638 
398.70 	0.0050111 	22638 
399.20 	0.0050111 	22805 
399.70 	0.0049044 	22805 
400.20 	0.0049044 	22638 
400.70 	0.0050111 	22638 
401.20 	0.0050111 	22638 
401.70 	0.0049044 	22638 
402.20 	0.0050111 	22638 
402.70 	0.0050111 	22638 
403.20 	0.0049044 	22305 
403.70 	0.0050111 	22472 
404.20 	0.0050111 	22638 
404.70 	0.0049044 	22638 
405.20 	0.0050111 	22638 
405.70 	0.0050111 	22638 
406.20 	0.0050111 	22638 
406.70 	0.0050111 	22638 
407.20 	0.0050111 	22638 
407.70 	0.0050111 	22638 
408.20 	0.0049044 	22638 
408.70 	0.0049044 	22638 
409.20 	0.0049044 	22472 
409.70 	0.0049044 	22472 
410.20 	0.0050111 	22638 
410.70 	0.0050111 	22638 
411.20 	0.0050111 	22638 
