Tempo(s)	Deformação(mm)	Força(N)
0.016667 	0.00000 	0.00000 
0.51667 	0.00000 	166.46 
1.0167 	0.00010662 	166.46 
1.5167 	0.00010662 	499.37 
2.0167 	0.00021324 	832.28 
2.5167 	0.00031985 	998.74 
2.9333 	0.00053309 	1664.6 
3.4333 	0.00063971 	1997.5 
3.8500 	0.00085294 	2663.3 
4.3500 	0.00095956 	3162.7 
4.8167 	0.0010662 	3828.5 
5.3167 	0.0012794 	4161.4 
5.6500 	0.0013860 	4827.2 
6.1500 	0.0015993 	5326.6 
6.6000 	0.0018125 	5992.4 
7.1000 	0.0018125 	6658.3 
7.6000 	0.0020257 	7157.6 
8.1000 	0.0022390 	7490.6 
8.4667 	0.0023456 	8156.4 
8.9667 	0.0025588 	8655.8 
9.4667 	0.0026655 	9155.1 
9.9667 	0.0027721 	9654.5 
10.450 	0.0028787 	10320 
10.950 	0.0030919 	10820 
11.450 	0.0030919 	11153 
11.950 	0.0031985 	11652 
12.450 	0.0034118 	11818 
12.950 	0.0035184 	12318 
13.417 	0.0036250 	12984 
13.750 	0.0038383 	13649 
14.250 	0.0040515 	14149 
14.717 	0.0040515 	14815 
15.217 	0.0042647 	15314 
15.683 	0.0043713 	15980 
16.183 	0.0045846 	16479 
16.683 	0.0046912 	16812 
17.183 	0.0047978 	17312 
17.683 	0.0050111 	17644 
18.133 	0.0050111 	18310 
18.617 	0.0053309 	18976 
19.117 	0.0053309 	19475 
19.617 	0.0055441 	19975 
20.117 	0.0057574 	20474 
20.567 	0.0058640 	21140 
21.067 	0.0060772 	21473 
21.567 	0.0060772 	22139 
22.067 	0.0062905 	22638 
22.567 	0.0062905 	22971 
23.067 	0.0062905 	23137 
23.567 	0.0063971 	23137 
24.067 	0.0063971 	23137 
24.567 	0.0063971 	23137 
25.067 	0.0063971 	23137 
25.567 	0.0063971 	23137 
26.067 	0.0063971 	23137 
26.567 	0.0063971 	23137 
27.067 	0.0062905 	23137 
27.567 	0.0062905 	23137 
28.067 	0.0063971 	23137 
28.567 	0.0063971 	23137 
29.067 	0.0062905 	23137 
29.567 	0.0062905 	23304 
30.067 	0.0062905 	23137 
30.567 	0.0062905 	23137 
31.067 	0.0061839 	22971 
31.567 	0.0061839 	23304 
32.067 	0.0062905 	23137 
32.567 	0.0061839 	23137 
33.067 	0.0061839 	23137 
33.567 	0.0061839 	23137 
34.067 	0.0062905 	23137 
34.567 	0.0061839 	23137 
35.067 	0.0061839 	23304 
35.567 	0.0061839 	23137 
36.067 	0.0061839 	23137 
36.567 	0.0061839 	23137 
37.067 	0.0061839 	23137 
37.567 	0.0061839 	23137 
38.067 	0.0061839 	23137 
38.567 	0.0061839 	22971 
39.067 	0.0061839 	23137 
39.567 	0.0060772 	23137 
40.067 	0.0061839 	23137 
40.567 	0.0061839 	23137 
41.067 	0.0060772 	23137 
41.567 	0.0060772 	22971 
42.067 	0.0060772 	23137 
42.567 	0.0061839 	23137 
43.067 	0.0061839 	23304 
